,,,cell_1,cell_2,cell_3,cell_4,cell_5,cell_6,cell_7,cell_8,cell_9,cell_10,cell_11,cell_12,cell_13,cell_14,cell_15,cell_16,é¸àÕâ∑ìx,ìdírç∂ëO,ìdírâEëO,ìdírç∂å„,ëÊ021ì¸óÕ,ëÊÇOÇQÇQì¸óÕ,ëÊÇOÇQÇRì¸óÕ,ëÊÇOÇQÇSì¸óÕ,ëÊÇOÇQÇTì¸óÕ,ëÊÇOÇQÇUì¸óÕ,ëÊÇOÇQÇVì¸óÕ,ëÊÇOÇQÇWì¸óÕ,ëÊÇOÇQÇXì¸óÕ,ëÊÇOÇRÇOì¸óÕ,ëÊÇOÇRÇPì¸óÕ,ëÊÇOÇRÇQì¸óÕ,ëÊÇOÇRÇRì¸óÕ,ëÊÇOÇRÇSì¸óÕ,ëÊÇOÇRÇTì¸óÕ,ëÊÇOÇRÇUì¸óÕ,ëÊÇOÇRÇVì¸óÕ,ëÊÇOÇRÇWì¸óÕ,ëÊÇOÇRÇXì¸óÕ,ëÊÇOÇSÇOì¸óÕ,ëÊÇOÇSÇPì¸óÕ,ëÊÇOÇSÇQì¸óÕ,ëÊÇOÇSÇRì¸óÕ,ëÊÇOÇSÇSì¸óÕ,ëÊÇOÇSÇTì¸óÕ,ëÊÇOÇSÇUì¸óÕ,ëÊÇOÇSÇVì¸óÕ,ëÊÇOÇSÇWì¸óÕ,ëÊÇOÇSÇXì¸óÕ,ëÊÇOÇTÇOì¸óÕ,ëÊÇOÇTÇPì¸óÕ,ëÊÇOÇTÇQì¸óÕ,ëÊÇOÇTÇRì¸óÕ,ëÊÇOÇTÇSì¸óÕ,ëÊÇOÇTÇTì¸óÕ,ëÊÇOÇTÇUì¸óÕ,ëÊÇOÇTÇVì¸óÕ,ëÊÇOÇTÇWì¸óÕ,ëÊÇOÇTÇXì¸óÕ,ëÊÇOÇUÇOì¸óÕ,ëÊÇOÇUÇPì¸óÕ,ëÊÇOÇUÇQì¸óÕ,ëÊÇOÇUÇRì¸óÕ,ëÊÇOÇUÇSì¸óÕ,ëÊÇOÇUÇTì¸óÕ,ëÊÇOÇUÇUì¸óÕ,ëÊÇOÇUÇVì¸óÕ,ëÊÇOÇUÇWì¸óÕ,ëÊÇOÇUÇXì¸óÕ,ëÊÇOÇVÇOì¸óÕ,ëÊÇOÇVÇPì¸óÕ,ëÊÇOÇVÇQì¸óÕ,ëÊÇOÇVÇRì¸óÕ,ëÊÇOÇVÇSì¸óÕ,ëÊÇOÇVÇTì¸óÕ,ëÊÇOÇVÇUì¸óÕ,ëÊÇOÇVÇVì¸óÕ,ëÊÇOÇVÇWì¸óÕ,ëÊÇOÇVÇXì¸óÕ,ëÊÇOÇWÇOì¸óÕ,ëÊÇOÇWÇPì¸óÕ,ëÊÇOÇWÇQì¸óÕ,ëÊÇOÇWÇRì¸óÕ,ëÊÇOÇWÇSì¸óÕ,ëÊÇOÇWÇTì¸óÕ,ëÊÇOÇWÇUì¸óÕ,ëÊÇOÇWÇVì¸óÕ,ëÊÇOÇWÇWì¸óÕ,ëÊÇOÇWÇXì¸óÕ,ëÊÇOÇXÇOì¸óÕ,ëÊÇOÇXÇPì¸óÕ,ëÊÇOÇXÇQì¸óÕ,ëÊÇOÇXÇRì¸óÕ,ëÊÇOÇXÇSì¸óÕ,ëÊÇOÇXÇTì¸óÕ,ëÊÇOÇXÇUì¸óÕ,ëÊÇOÇXÇVì¸óÕ,ëÊÇOÇXÇWì¸óÕ,ëÊÇOÇXÇXì¸óÕ,ëÊÇPÇOÇOì¸óÕ,ëÊÇPÇOÇPì¸óÕ,ëÊÇPÇOÇQì¸óÕ,ëÊÇPÇOÇRì¸óÕ,ëÊÇPÇOÇSì¸óÕ,ëÊÇPÇOÇTì¸óÕ,ëÊÇPÇOÇUì¸óÕ,ëÊÇPÇOÇVì¸óÕ,ëÊÇPÇOÇWì¸óÕ,ëÊÇPÇOÇXì¸óÕ,ëÊÇPÇPÇOì¸óÕ,ëÊÇPÇPÇPì¸óÕ,ëÊÇPÇPÇQì¸óÕ,ëÊÇPÇPÇRì¸óÕ,ëÊÇPÇPÇSì¸óÕ,ëÊÇPÇPÇTì¸óÕ,ëÊÇPÇPÇUì¸óÕ,ëÊÇPÇPÇVì¸óÕ,ëÊÇPÇPÇWì¸óÕ,ëÊÇPÇPÇXì¸óÕ,ëÊÇPÇQÇOì¸óÕ,ëÊÇPÇQÇPì¸óÕ,ëÊÇPÇQÇQì¸óÕ,ëÊÇPÇQÇRì¸óÕ,ëÊÇPÇQÇSì¸óÕ,ëÊÇPÇQÇTì¸óÕ,ëÊÇPÇQÇUì¸óÕ,ëÊÇPÇQÇVì¸óÕ,ëÊÇPÇQÇWì¸óÕ
2023/11/29,08:01:40,5,    3.3399,    3.3396,    3.3409,    3.3401,    3.3398,    3.3402,    3.3410,    3.3410,    3.3408,    3.3421,    3.3409,    3.3424,    3.3425,    3.3422,    3.3423,    3.3428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/29,08:01:41,0,    3.3413,    3.3400,    3.3402,    3.3397,    3.3395,    3.3409,    3.3411,    3.3415,    3.3406,    3.3430,    3.3409,    3.3422,    3.3425,    3.3420,    3.3421,    3.3424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/29,08:01:41,5,    3.3402,    3.3393,    3.3406,    3.3402,    3.3391,    3.3402,    3.3406,    3.3410,    3.3406,    3.3430,    3.3409,    3.3422,    3.3425,    3.3415,    3.3423,    3.3426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/29,08:01:42,0,    3.3402,    3.3400,    3.3399,    3.3402,    3.3391,    3.3402,    3.3406,    3.3410,    3.3410,    3.3418,    3.3406,    3.3427,    3.3421,    3.3422,    3.3424,    3.3426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/29,08:01:42,5,    3.3399,    3.3396,    3.3397,    3.3401,    3.3396,    3.3406,    3.3406,    3.3410,    3.3412,    3.3414,    3.3411,    3.3424,    3.3421,    3.3418,    3.3424,    3.3426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/29,08:01:43,0,    3.3401,    3.3396,    3.3397,    3.3401,    3.3396,    3.3406,    3.3406,    3.3412,    3.3403,    3.3423,    3.3411,    3.3425,    3.3423,    3.3418,    3.3421,    3.3424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/29,08:01:43,5,    3.3401,    3.3395,    3.3408,    3.3401,    3.3403,    3.3402,    3.3410,    3.3405,    3.3406,    3.3423,    3.3411,    3.3425,    3.3423,    3.3418,    3.3421,    3.3424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/29,08:01:44,0,    3.3402,    3.3398,    3.3404,    3.3401,    3.3398,    3.3404,    3.3404,    3.3405,    3.3406,    3.3421,    3.3409,    3.3425,    3.3423,    3.3418,    3.3423,    3.3426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/29,08:01:44,5,    3.3404,    3.3398,    3.3406,    3.3397,    3.3398,    3.3402,    3.3413,    3.3405,    3.3406,    3.3421,    3.3409,    3.3425,    3.3423,    3.3420,    3.3423,    3.3424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/29,08:01:45,0,    3.3399,    3.3395,    3.3406,    3.3397,    3.3398,    3.3402,    3.3413,    3.3407,    3.3412,    3.3418,    3.3406,    3.3424,    3.3425,    3.3420,    3.3423,    3.3423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/29,08:01:45,5,    3.3402,    3.3393,    3.3404,    3.3399,    3.3396,    3.3399,    3.3406,    3.3409,    3.3406,    3.3416,    3.3409,    3.3424,    3.3419,    3.3420,    3.3423,    3.3423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/29,08:01:46,0,    3.3402,    3.3393,    3.3404,    3.3399,    3.3396,    3.3397,    3.3411,    3.3409,    3.3401,    3.3419,    3.3404,    3.3417,    3.3421,    3.3416,    3.3419,    3.3423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/29,08:01:46,5,    3.3401,    3.3396,    3.3404,    3.3399,    3.3389,    3.3399,    3.3406,    3.3409,    3.3401,    3.3419,    3.3404,    3.3417,    3.3421,    3.3416,    3.3419,    3.3423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/29,08:01:47,0,    3.3402,    3.3400,    3.3399,    3.3402,    3.3395,    3.3402,    3.3406,    3.3407,    3.3412,    3.3418,    3.3409,    3.3424,    3.3419,    3.3414,    3.3424,    3.3422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/29,08:01:47,5,    3.3399,    3.3393,    3.3402,    3.3399,    3.3396,    3.3399,    3.3406,    3.3407,    3.3412,    3.3418,    3.3409,    3.3427,    3.3420,    3.3414,    3.3422,    3.3427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/29,08:01:48,0,    3.3401,    3.3393,    3.3402,    3.3399,    3.3396,    3.3399,    3.3404,    3.3409,    3.3412,    3.3412,    3.3407,    3.3420,    3.3419,    3.3414,    3.3420,    3.3420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/29,08:01:48,5,    3.3404,    3.3395,    3.3401,    3.3401,    3.3395,    3.3397,    3.3404,    3.3407,    3.3405,    3.3414,    3.3404,    3.3425,    3.3419,    3.3414,    3.3420,    3.3420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/29,08:01:49,0,    3.3404,    3.3395,    3.3401,    3.3401,    3.3393,    3.3399,    3.3411,    3.3405,    3.3406,    3.3428,    3.3402,    3.3424,    3.3420,    3.3412,    3.3418,    3.3422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/29,08:01:49,5,    3.3404,    3.3386,    3.3401,    3.3394,    3.3389,    3.3395,    3.3403,    3.3405,    3.3406,    3.3428,    3.3402,    3.3424,    3.3420,    3.3412,    3.3420,    3.3422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/29,08:01:50,0,    3.3397,    3.3389,    3.3402,    3.3395,    3.3401,    3.3400,    3.3404,    3.3407,    3.3406,    3.3412,    3.3407,    3.3425,    3.3419,    3.3412,    3.3418,    3.3422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/29,08:01:50,5,    3.3401,    3.3393,    3.3399,    3.3397,    3.3389,    3.3400,    3.3404,    3.3407,    3.3406,    3.3412,    3.3405,    3.3425,    3.3415,    3.3412,    3.3418,    3.3420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/29,08:01:51,0,    3.3401,    3.3393,    3.3399,    3.3397,    3.3389,    3.3399,    3.3406,    3.3412,    3.3401,    3.3416,    3.3404,    3.3425,    3.3419,    3.3414,    3.3418,    3.3420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/29,08:01:51,5,    3.3402,    3.3389,    3.3399,    3.3397,    3.3393,    3.3395,    3.3408,    3.3405,    3.3403,    3.3423,    3.3402,    3.3424,    3.3419,    3.3414,    3.3418,    3.3420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/29,08:01:52,0,    3.3402,    3.3389,    3.3404,    3.3399,    3.3386,    3.3395,    3.3399,    3.3407,    3.3408,    3.3411,    3.3402,    3.3424,    3.3419,    3.3414,    3.3418,    3.3422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/29,08:01:52,5,    3.3399,    3.3396,    3.3401,    3.3399,    3.3394,    3.3395,    3.3399,    3.3407,    3.3408,    3.3411,    3.3400,    3.3422,    3.3419,    3.3415,    3.3418,    3.3423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/29,08:01:53,0,    3.3404,    3.3389,    3.3397,    3.3401,    3.3396,    3.3395,    3.3408,    3.3405,    3.3408,    3.3419,    3.3405,    3.3427,    3.3415,    3.3414,    3.3418,    3.3418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/29,08:01:53,5,    3.3399,    3.3396,    3.3408,    3.3401,    3.3396,    3.3395,    3.3408,    3.3405,    3.3410,    3.3418,    3.3405,    3.3418,    3.3417,    3.3415,    3.3417,    3.3418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/29,08:01:54,0,    3.3399,    3.3396,    3.3408,    3.3397,    3.3391,    3.3400,    3.3401,    3.3403,    3.3408,    3.3418,    3.3398,    3.3418,    3.3419,    3.3414,    3.3417,    3.3418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/29,08:01:54,5,    3.3394,    3.3391,    3.3397,    3.3394,    3.3391,    3.3400,    3.3397,    3.3401,    3.3406,    3.3418,    3.3405,    3.3422,    3.3419,    3.3414,    3.3415,    3.3422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/29,08:01:55,0,    3.3394,    3.3394,    3.3402,    3.3394,    3.3394,    3.3399,    3.3403,    3.3407,    3.3398,    3.3418,    3.3405,    3.3422,    3.3415,    3.3410,    3.3417,    3.3418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/29,08:01:55,5,    3.3392,    3.3391,    3.3399,    3.3397,    3.3394,    3.3399,    3.3403,    3.3407,    3.3398,    3.3412,    3.3397,    3.3418,    3.3417,    3.3412,    3.3418,    3.3418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/29,08:01:56,0,    3.3397,    3.3387,    3.3401,    3.3399,    3.3386,    3.3399,    3.3404,    3.3398,    3.3401,    3.3418,    3.3402,    3.3415,    3.3415,    3.3412,    3.3413,    3.3418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/29,08:01:56,5,    3.3397,    3.3389,    3.3401,    3.3399,    3.3386,    3.3399,    3.3404,    3.3403,    3.3406,    3.3421,    3.3400,    3.3422,    3.3422,    3.3412,    3.3415,    3.3420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/29,08:01:57,0,    3.3397,    3.3389,    3.3397,    3.3395,    3.3393,    3.3399,    3.3399,    3.3403,    3.3403,    3.3412,    3.3400,    3.3422,    3.3415,    3.3412,    3.3415,    3.3420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/29,08:01:57,5,    3.3394,    3.3386,    3.3401,    3.3395,    3.3391,    3.3388,    3.3403,    3.3403,    3.3399,    3.3414,    3.3402,    3.3417,    3.3415,    3.3410,    3.3413,    3.3415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/29,08:01:58,0,    3.3399,    3.3387,    3.3399,    3.3394,    3.3391,    3.3392,    3.3399,    3.3405,    3.3399,    3.3414,    3.3402,    3.3417,    3.3415,    3.3410,    3.3417,    3.3415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/29,08:01:58,5,    3.3395,    3.3389,    3.3397,    3.3394,    3.3391,    3.3392,    3.3399,    3.3405,    3.3406,    3.3421,    3.3404,    3.3423,    3.3412,    3.3410,    3.3417,    3.3418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/29,08:01:59,0,    3.3399,    3.3391,    3.3401,    3.3394,    3.3387,    3.3397,    3.3403,    3.3401,    3.3405,    3.3412,    3.3404,    3.3418,    3.3415,    3.3410,    3.3417,    3.3418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/29,08:01:59,5,    3.3399,    3.3391,    3.3401,    3.3394,    3.3387,    3.3397,    3.3397,    3.3407,    3.3401,    3.3414,    3.3404,    3.3420,    3.3413,    3.3410,    3.3411,    3.3416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/29,08:02:00,0,    3.3392,    3.3386,    3.3404,    3.3390,    3.3398,    3.3397,    3.3399,    3.3401,    3.3401,    3.3414,    3.3404,    3.3420,    3.3413,    3.3410,    3.3411,    3.3416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/29,08:02:00,5,    3.3402,    3.3389,    3.3397,    3.3395,    3.3389,    3.3392,    3.3403,    3.3396,    3.3398,    3.3418,    3.3400,    3.3420,    3.3413,    3.3412,    3.3411,    3.3418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/29,08:02:01,0,    3.3397,    3.3389,    3.3401,    3.3395,    3.3386,    3.3392,    3.3403,    3.3396,    3.3398,    3.3418,    3.3400,    3.3420,    3.3412,    3.3407,    3.3411,    3.3416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/29,08:02:01,5,    3.3395,    3.3389,    3.3401,    3.3395,    3.3386,    3.3392,    3.3399,    3.3403,    3.3396,    3.3414,    3.3402,    3.3418,    3.3415,    3.3408,    3.3413,    3.3418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/29,08:02:02,0,    3.3395,    3.3387,    3.3397,    3.3390,    3.3391,    3.3395,    3.3397,    3.3405,    3.3405,    3.3416,    3.3398,    3.3418,    3.3415,    3.3408,    3.3413,    3.3418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/29,08:02:02,5,    3.3395,    3.3387,    3.3397,    3.3390,    3.3391,    3.3392,    3.3401,    3.3400,    3.3394,    3.3407,    3.3398,    3.3418,    3.3410,    3.3414,    3.3413,    3.3413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/29,08:02:03,0,    3.3397,    3.3393,    3.3397,    3.3392,    3.3386,    3.3390,    3.3401,    3.3400,    3.3394,    3.3407,    3.3398,    3.3418,    3.3410,    3.3414,    3.3413,    3.3415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/29,08:02:03,5,    3.3395,    3.3394,    3.3395,    3.3387,    3.3386,    3.3395,    3.3403,    3.3400,    3.3408,    3.3414,    3.3404,    3.3418,    3.3413,    3.3408,    3.3417,    3.3415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/29,08:02:04,0,    3.3395,    3.3396,    3.3401,    3.3392,    3.3387,    3.3395,    3.3403,    3.3400,    3.3408,    3.3414,    3.3398,    3.3415,    3.3412,    3.3410,    3.3415,    3.3416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/29,08:02:04,5,    3.3395,    3.3396,    3.3401,    3.3392,    3.3387,    3.3390,    3.3399,    3.3400,    3.3403,    3.3414,    3.3398,    3.3420,    3.3412,    3.3405,    3.3413,    3.3411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/29,08:02:05,0,    3.3392,    3.3387,    3.3399,    3.3392,    3.3391,    3.3392,    3.3396,    3.3400,    3.3399,    3.3419,    3.3402,    3.3415,    3.3412,    3.3405,    3.3413,    3.3411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/29,08:02:05,5,    3.3392,    3.3387,    3.3399,    3.3395,    3.3386,    3.3386,    3.3396,    3.3401,    3.3403,    3.3411,    3.3397,    3.3415,    3.3410,    3.3405,    3.3411,    3.3413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/29,08:02:06,0,    3.3388,    3.3389,    3.3399,    3.3392,    3.3386,    3.3392,    3.3396,    3.3401,    3.3403,    3.3411,    3.3397,    3.3418,    3.3410,    3.3405,    3.3413,    3.3418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
