Time,CH1[V]
28260,52.8125
28261,52.65625
28262,52.8125
28263,52.8125
28264,52.8125
28265,52.8125
28266,52.8125
28267,52.96875
28268,52.96875
28269,53.4375
28270,53.125
28271,53.4375
28272,53.28125
28273,53.28125
28274,53.75
28275,53.59375
28276,53.4375
28277,53.59375
28278,53.90625
28279,53.75
28280,54.375
28281,53.75
28282,52.96875
28283,54.0625
28284,54.0625
28285,54.21875
28286,40
28287,54.21875
28288,54.53125
28289,51.5625
28290,55
28291,54.6875
28292,54.6875
28293,47.1875
28294,54.6875
28295,54.84375
28296,54.6875
28297,55.15625
28298,54.6875
28299,55.15625
28300,54.53125
28301,54.53125
28302,55.15625
28303,54.375
28304,55.15625
28305,55.15625
28306,54.6875
28307,53.125
28308,54.6875
28309,55.15625
28310,54.6875
28311,31.5625
28312,54.6875
28313,54.53125
28314,54.6875
28315,55.15625
28316,54.53125
28317,54.53125
28318,54.6875
28319,53.90625
28320,47.34375
28321,54.53125
28322,55.15625
28323,55.15625
28324,36.25
28325,54.53125
28326,54.6875
28327,54.53125
28328,55.15625
28329,50.78125
28330,54.53125
28331,44.21875
28332,54.6875
28333,54.6875
28334,54.6875
28335,54.6875
28336,47.1875
28337,54.6875
28338,54.6875
28339,54.84375
28340,31.71875
28341,54.375
28342,54.21875
28343,54.375
28344,24.6875
28345,55.15625
28346,54.6875
28347,54.21875
28348,54.84375
28349,55
28350,40.46875
28351,55.15625
28352,55.3125
28353,54.6875
28354,54.6875
28355,53.75
28356,54.6875
28357,54.6875
28358,54.53125
28359,54.84375
28360,55.15625
28361,54.6875
28362,55.15625
28363,54.6875
28364,54.6875
28365,55.15625
28366,55.15625
28367,31.875
28368,55.3125
28369,55.3125
28370,45.46875
28371,55.15625
28372,54.6875
28373,44.84375
28374,54.6875
28375,54.6875
28376,55
28377,42.1875
28378,54.6875
28379,55.15625
28380,54.375
28381,54.6875
28382,54.6875
28383,54.84375
28384,54.84375
28385,54.6875
28386,25.3125
28387,55.3125
28388,55.15625
28389,55
28390,54.6875
28391,54.84375
28392,54.6875
28393,54.84375
28394,42.5
28395,54.375
28396,53.4375
28397,32.03125
28398,55.15625
28399,55.15625
28400,54.84375
28401,54.84375
28402,55.15625
28403,54.84375
28404,27.65625
28405,54.84375
28406,54.6875
28407,52.96875
28408,27.65625
28409,54.21875
28410,53.90625
28411,50
28412,53.75
28413,53.75
28414,53.59375
28415,53.59375
28416,53.59375
28417,53.59375
28418,53.4375
28419,53.4375
28420,53.4375
28421,53.28125
28422,53.28125
28423,53.28125
28424,47.96875
28425,45
28426,53.28125
28427,53.59375
28428,53.59375
28429,53.59375
28430,52.65625
28431,52.5
28432,52.96875
28433,52.96875
28434,50.3125
28435,53.125
28436,52.96875
28437,52.96875
28438,52.8125
28439,52.96875
28440,52.8125
28441,51.09375
28442,52.8125
28443,52.8125
28444,52.8125
28445,52.65625
28446,52.65625
28447,52.65625
28448,52.65625
28449,52.8125
28450,52.8125
28451,52.65625
28452,52.5
28453,52.65625
28454,52.65625
28455,52.65625
28456,52.65625
28457,52.8125
28458,53.125
28459,52.5
28460,52.5
28461,52.96875
28462,52.5
28463,52.65625
28464,52.8125
28465,52.8125
28466,52.8125
28467,52.96875
28468,52.34375
28469,49.375
28470,52.34375
28471,48.28125
28472,52.5
28473,52.5
28474,52.5
28475,53.125
28476,52.34375
28477,52.96875
28478,52.8125
28479,52.96875
28480,52.5
28481,52.8125
28482,52.8125
28483,52.34375
28484,52.96875
28485,52.5
28486,52.8125
28487,52.8125
28488,52.8125
28489,51.71875
28490,52.34375
28491,51.25
28492,52.34375
28493,52.34375
28494,47.65625
28495,52.5
28496,52.34375
28497,52.96875
28498,52.34375
28499,52.03125
28500,52.8125
28501,52.34375
28502,52.65625
28503,52.1875
28504,52.34375
28505,52.34375
28506,52.65625
28507,52.34375
28508,52.65625
28509,52.65625
28510,52.34375
28511,50.3125
28512,52.65625
28513,52.1875
28514,52.34375
28515,52.1875
28516,52.1875
28517,52.1875
28518,50.3125
28519,51.71875
28520,52.34375
28521,52.34375
28522,52.03125
28523,52.1875
28524,48.90625
28525,52.1875
28526,52.1875
28527,52.34375
28528,52.65625
28529,52.03125
28530,52.1875
28531,52.34375
28532,50.78125
28533,52.34375
28534,52.8125
28535,52.34375
28536,52.5
28537,52.65625
28538,52.1875
28539,52.1875
28540,52.1875
28541,52.34375
28542,52.1875
28543,52.1875
28544,52.1875
28545,51.875
28546,51.09375
28547,52.1875
28548,52.5
28549,52.34375
28550,52.1875
28551,52.1875
28552,52.65625
28553,52.1875
28554,52.34375
28555,52.8125
28556,52.03125
28557,52.1875
28558,52.65625
28559,52.1875
28560,52.1875
28561,52.1875
28562,52.34375
28563,52.1875
28564,52.8125
28565,52.65625
28566,52.65625
28567,52.5
28568,52.65625
28569,52.1875
28570,52.65625
28571,52.1875
28572,52.1875
28573,52.65625
28574,51.875
28575,52.03125
28576,52.03125
28577,51.875
28578,52.03125
28579,52.1875
28580,52.1875
28581,52.1875
28582,52.65625
28583,52.65625
28584,52.1875
28585,52.03125
28586,52.1875
28587,52.34375
28588,52.1875
28589,52.1875
28590,52.5
28591,52.5
28592,52.1875
28593,52.5
28594,52.1875
28595,52.03125
28596,51.875
28597,52.1875
28598,52.03125
28599,52.34375
28600,50.15625
28601,52.03125
28602,52.03125
28603,52.1875
28604,52.1875
28605,52.65625
28606,52.1875
28607,52.5
28608,52.1875
28609,52.03125
28610,52.1875
28611,52.5
28612,52.65625
28613,52.34375
28614,52.03125
28615,52.03125
28616,52.65625
28617,52.5
28618,51.875
28619,52.03125
28620,52.5
28621,51.875
28622,52.03125
28623,52.03125
28624,52.1875
28625,51.71875
28626,52.34375
28627,52.65625
28628,52.8125
28629,52.03125
28630,52.1875
28631,52.03125
28632,52.03125
28633,52.1875
28634,52.03125
28635,52.1875
28636,52.34375
28637,52.1875
28638,52.1875
28639,52.03125
28640,52.1875
28641,52.03125
28642,52.34375
28643,52.03125
28644,50.46875
28645,52.1875
28646,52.03125
28647,52.03125
28648,52.1875
28649,52.1875
28650,51.875
28651,52.03125
28652,51.875
28653,52.03125
28654,52.03125
28655,52.03125
28656,52.03125
28657,52.03125
28658,52.03125
28659,52.03125
28660,52.03125
28661,52.65625
28662,52.5
28663,52.03125
28664,52.03125
28665,52.03125
28666,52.03125
28667,52.1875
28668,52.03125
28669,52.1875
28670,52.1875
28671,52.34375
28672,52.03125
28673,52.03125
28674,52.03125
28675,52.03125
28676,52.03125
28677,52.03125
28678,52.34375
28679,52.03125
28680,52.03125
28681,52.03125
28682,52.03125
28683,51.875
28684,50.625
28685,52.03125
28686,52.03125
28687,52.1875
28688,52.03125
28689,52.03125
28690,52.65625
28691,52.03125
28692,52.03125
28693,52.03125
28694,51.875
28695,52.03125
28696,50.625
28697,52.03125
28698,52.03125
28699,52.65625
28700,51.25
28701,52.03125
28702,52.1875
28703,52.1875
28704,52.03125
28705,52.65625
28706,51.875
28707,51.875
28708,52.1875
28709,52.03125
28710,52.03125
28711,52.03125
28712,52.03125
28713,51.875
28714,52.03125
28715,52.03125
28716,52.03125
28717,51.875
28718,52.03125
28719,51.71875
28720,51.875
28721,52.03125
28722,51.875
28723,51.875
28724,52.03125
28725,52.03125
28726,52.03125
28727,52.03125
28728,52.03125
28729,51.5625
28730,52.65625
28731,52.03125
28732,52.5
28733,52.03125
28734,52.03125
28735,52.03125
28736,51.875
28737,52.03125
28738,52.03125
28739,52.03125
28740,52.03125
28741,51.71875
28742,52.03125
28743,52.03125
28744,51.875
28745,52.03125
28746,52.03125
28747,52.03125
28748,52.03125
28749,52.03125
28750,51.875
28751,52.03125
28752,52.03125
28753,52.03125
28754,52.03125
28755,52.03125
28756,51.875
28757,51.875
28758,52.03125
28759,51.875
28760,52.03125
28761,51.875
28762,52.03125
28763,52.03125
28764,52.03125
28765,51.875
28766,52.03125
28767,52.03125
28768,51.875
28769,51.71875
28770,52.03125
28771,50.625
28772,51.875
28773,51.875
28774,51.875
28775,52.03125
28776,52.5
28777,51.875
28778,52.03125
28779,52.03125
28780,52.03125
28781,51.875
28782,52.1875
28783,51.875
28784,52.5
28785,52.03125
28786,52.03125
28787,52.34375
28788,51.875
28789,52.34375
28790,52.03125
28791,50.625
28792,51.875
28793,52.5
28794,52.03125
28795,52.03125
28796,51.875
28797,51.875
28798,52.03125
28799,50.46875
28800,52.03125
28801,52.03125
28802,52.34375
28803,52.03125
28804,51.875
28805,52.1875
28806,51.875
28807,52.03125
28808,51.875
28809,52.03125
28810,51.71875
28811,52.03125
28812,51.875
28813,52.03125
28814,52.03125
28815,51.875
28816,51.40625
28817,52.03125
28818,51.875
28819,51.875
28820,51.875
28821,51.875
28822,52.03125
28823,52.03125
28824,52.03125
28825,52.03125
28826,51.875
28827,51.875
28828,52.03125
28829,51.875
28830,51.875
28831,52.03125
28832,52.03125
28833,51.875
28834,52.34375
28835,52.03125
28836,51.875
28837,52.03125
28838,51.875
28839,51.875
28840,52.03125
28841,51.875
28842,52.03125
28843,51.71875
28844,51.875
28845,52.03125
28846,52.03125
28847,51.875
28848,51.71875
28849,51.875
28850,51.875
28851,52.03125
28852,51.875
28853,52.03125
28854,51.875
28855,51.875
28856,51.875
28857,52.03125
28858,52.03125
28859,52.03125
28860,52.03125
28861,52.03125
28862,51.875
28863,51.875
28864,51.875
28865,52.03125
28866,52.03125
28867,52.1875
28868,52.03125
28869,51.25
28870,51.875
28871,52.03125
28872,52.03125
28873,52.03125
28874,51.875
28875,51.875
28876,52.03125
28877,51.875
28878,51.09375
28879,51.875
28880,52.03125
28881,51.875
28882,51.875
28883,51.875
28884,52.03125
28885,51.875
28886,50.46875
28887,51.875
28888,52.34375
28889,52.03125
28890,51.875
28891,51.875
28892,50.625
28893,51.875
28894,52.1875
28895,51.875
28896,52.34375
28897,51.875
28898,52.03125
28899,52.03125
28900,52.03125
28901,51.875
28902,52.03125
28903,52.5
28904,52.03125
28905,51.875
28906,52.03125
28907,51.875
28908,52.34375
28909,51.875
28910,50.625
28911,51.875
28912,51.875
28913,51.875
28914,52.5
28915,52.03125
28916,51.875
28917,51.875
28918,51.71875
28919,52.03125
28920,51.875
28921,51.09375
28922,51.875
28923,52.03125
28924,52.03125
28925,52.03125
28926,51.875
28927,51.875
28928,52.03125
28929,52.03125
28930,52.34375
28931,51.875
28932,51.875
28933,52.03125
28934,51.875
28935,51.875
28936,51.875
28937,51.875
28938,51.875
28939,51.875
28940,51.875
28941,52.03125
28942,52.03125
28943,52.03125
28944,51.875
28945,50.625
28946,51.875
28947,51.875
28948,51.875
28949,51.71875
28950,50.46875
28951,51.875
28952,51.875
28953,51.875
28954,51.875
28955,52.65625
28956,51.875
28957,51.875
28958,51.875
28959,52.03125
28960,51.875
28961,52.1875
28962,51.875
28963,52.03125
28964,51.5625
28965,50.3125
28966,52.34375
28967,52.03125
28968,51.875
28969,52.03125
28970,52.03125
28971,51.875
28972,51.875
28973,51.875
28974,51.71875
28975,51.875
28976,51.875
28977,51.875
28978,51.875
28979,51.875
28980,51.875
28981,51.875
28982,51.875
28983,51.875
28984,51.875
28985,50.46875
28986,52.03125
28987,51.875
28988,51.875
28989,52.34375
28990,51.875
28991,51.71875
28992,52.03125
28993,51.875
28994,51.5625
28995,51.875
28996,52.34375
28997,51.875
28998,51.71875
28999,51.875
29000,51.875
29001,52.5
29002,52.03125
29003,51.875
29004,51.875
29005,51.875
29006,51.875
29007,51.875
29008,51.875
29009,51.875
29010,52.1875
29011,51.71875
29012,52.03125
29013,51.875
29014,51.71875
29015,51.71875
29016,51.875
29017,51.875
29018,51.71875
29019,50.3125
29020,51.875
29021,51.875
29022,51.875
29023,51.875
29024,51.875
29025,51.875
29026,51.875
29027,51.875
29028,51.875
29029,52.5
29030,51.875
29031,51.875
29032,51.875
29033,51.5625
29034,51.875
29035,52.03125
29036,51.40625
29037,51.71875
29038,51.875
29039,52.03125
29040,51.875
29041,51.875
29042,51.5625
29043,52.1875
29044,51.71875
29045,51.875
29046,51.875
29047,51.875
29048,51.71875
29049,51.875
29050,52.03125
29051,51.875
29052,51.875
29053,51.875
29054,51.875
29055,51.875
29056,51.875
29057,51.875
29058,52.03125
29059,51.875
29060,52.5
29061,51.09375
29062,51.875
29063,51.71875
29064,51.875
29065,52.03125
29066,51.875
29067,51.875
29068,52.03125
29069,52.03125
29070,51.875
29071,51.875
29072,51.875
29073,51.875
29074,51.71875
29075,52.34375
29076,51.71875
29077,52.03125
29078,51.875
29079,52.03125
29080,51.875
29081,51.875
29082,51.875
29083,51.875
29084,52.5
29085,51.875
29086,51.875
29087,51.71875
29088,51.875
29089,52.1875
29090,52.1875
29091,52.1875
29092,51.875
29093,51.875
29094,51.875
29095,51.71875
29096,51.71875
29097,52.03125
29098,52.34375
29099,51.875
29100,52.03125
29101,50.3125
29102,52.03125
29103,52.03125
29104,52.03125
29105,51.71875
29106,51.875
29107,51.71875
29108,51.875
29109,51.875
29110,51.5625
29111,51.875
29112,52.34375
29113,51.875
29114,51.09375
29115,51.09375
29116,52.03125
29117,51.71875
29118,51.875
29119,51.875
29120,50.46875
29121,51.875
29122,51.875
29123,51.875
29124,51.875
29125,51.875
29126,50.46875
29127,51.875
29128,51.875
29129,51.875
29130,52.1875
29131,51.875
29132,52.03125
29133,51.875
29134,51.875
29135,51.40625
29136,51.875
29137,52.34375
29138,51.875
29139,51.875
29140,51.875
29141,51.875
29142,51.71875
29143,51.875
29144,52.1875
29145,52.1875
29146,51.5625
29147,52.34375
29148,51.71875
29149,51.71875
29150,51.71875
29151,51.71875
29152,51.875
29153,52.34375
29154,51.875
29155,52.03125
29156,51.875
29157,52.34375
29158,51.875
29159,51.71875
29160,52.03125
29161,51.875
29162,51.875
29163,51.71875
29164,51.71875
29165,51.875
29166,51.71875
29167,51.875
29168,51.71875
29169,51.71875
29170,51.875
29171,51.71875
29172,51.875
29173,51.71875
29174,51.875
29175,51.09375
29176,51.875
29177,51.875
29178,51.875
29179,51.09375
29180,51.875
29181,51.71875
29182,51.71875
29183,51.875
29184,51.875
29185,51.875
29186,51.875
29187,51.875
29188,51.875
29189,51.875
29190,51.71875
29191,51.875
29192,51.71875
29193,51.875
29194,51.71875
29195,51.5625
29196,50.46875
29197,51.875
29198,51.875
29199,51.875
29200,51.875
29201,51.875
29202,51.875
29203,51.875
29204,52.03125
29205,51.875
29206,51.875
29207,51.71875
29208,52.1875
29209,51.71875
29210,50.625
29211,51.875
29212,52.34375
29213,51.875
29214,51.875
29215,51.71875
29216,51.875
29217,51.875
29218,51.71875
29219,51.71875
29220,51.875
29221,51.875
29222,51.875
29223,51.875
29224,51.875
29225,51.875
29226,51.71875
29227,50.625
29228,51.40625
29229,52.5
29230,51.875
29231,51.71875
29232,51.875
29233,51.71875
29234,52.34375
29235,51.875
29236,52.5
29237,51.5625
29238,51.875
29239,51.875
29240,50.3125
29241,51.875
29242,51.71875
29243,51.40625
29244,51.71875
29245,51.875
29246,51.875
29247,51.875
29248,51.25
29249,51.71875
29250,51.71875
29251,50.15625
29252,51.875
29253,51.71875
29254,51.875
29255,52.03125
29256,51.875
29257,51.875
29258,51.71875
29259,51.71875
29260,51.71875
29261,51.875
29262,51.71875
29263,51.71875
29264,51.875
29265,51.25
29266,51.875
29267,51.71875
29268,52.34375
29269,51.875
29270,51.875
29271,51.875
29272,51.875
29273,51.875
29274,51.875
29275,51.875
29276,51.71875
29277,51.875
29278,51.71875
29279,51.875
29280,51.71875
29281,51.71875
29282,51.71875
29283,51.875
29284,51.875
29285,51.71875
29286,52.34375
29287,51.875
29288,51.875
29289,51.71875
29290,51.875
29291,52.34375
29292,51.71875
29293,51.875
29294,51.71875
29295,51.875
29296,51.09375
29297,51.71875
29298,51.71875
29299,52.5
29300,51.875
29301,51.875
29302,51.71875
29303,51.875
29304,52.1875
29305,52.34375
29306,51.71875
29307,51.875
29308,51.71875
29309,51.71875
29310,51.71875
29311,51.71875
29312,51.875
29313,51.71875
29314,51.71875
29315,51.875
29316,51.71875
29317,51.875
29318,52.34375
29319,52.1875
29320,51.71875
29321,51.875
29322,51.71875
29323,51.875
29324,51.40625
29325,51.875
29326,51.875
29327,51.71875
29328,51.71875
29329,51.71875
29330,51.71875
29331,51.71875
29332,51.71875
29333,51.875
29334,51.71875
29335,50.3125
29336,51.875
29337,51.875
29338,51.875
29339,51.25
29340,51.71875
29341,52.5
29342,51.875
29343,51.875
29344,51.71875
29345,51.875
29346,51.875
29347,51.71875
29348,52.34375
29349,51.71875
29350,51.71875
29351,51.875
29352,51.71875
29353,51.71875
29354,51.875
29355,51.71875
29356,51.71875
29357,51.71875
29358,51.71875
29359,51.5625
29360,51.875
29361,52.34375
29362,51.875
29363,51.875
29364,51.875
29365,51.875
29366,51.875
29367,51.875
29368,51.875
29369,51.71875
29370,50.3125
29371,51.875
29372,51.875
29373,51.71875
29374,51.875
29375,51.875
29376,51.875
29377,51.71875
29378,51.875
29379,51.875
29380,52.1875
29381,52.1875
29382,51.71875
29383,51.875
29384,51.71875
29385,51.71875
29386,51.875
29387,52.34375
29388,51.25
29389,51.875
29390,51.875
29391,51.71875
29392,51.71875
29393,51.71875
29394,51.09375
29395,51.875
29396,51.875
29397,51.875
29398,51.71875
29399,51.875
29400,51.71875
29401,51.875
29402,50.3125
29403,51.71875
29404,51.875
29405,51.71875
29406,51.71875
29407,51.875
29408,51.875
29409,51.71875
29410,51.71875
29411,51.71875
29412,51.71875
29413,51.875
29414,51.5625
29415,51.71875
29416,51.71875
29417,51.875
29418,51.71875
29419,51.71875
29420,51.71875
29421,51.71875
29422,51.71875
29423,52.1875
29424,51.71875
29425,51.71875
29426,51.25
29427,51.71875
29428,51.875
29429,51.875
29430,51.71875
29431,52.1875
29432,51.875
29433,50.78125
29434,52.1875
29435,51.71875
29436,51.71875
29437,51.71875
29438,51.71875
29439,51.875
29440,52.5
29441,51.875
29442,50.78125
29443,51.71875
29444,52.1875
29445,51.71875
29446,51.09375
29447,51.71875
29448,51.71875
29449,52.03125
29450,52.1875
29451,51.875
29452,51.71875
29453,51.875
29454,51.71875
29455,51.71875
29456,51.71875
29457,51.875
29458,51.71875
29459,51.875
29460,51.71875
29461,51.71875
29462,51.875
29463,51.875
29464,51.71875
29465,51.875
29466,52.34375
29467,51.71875
29468,51.875
29469,51.875
29470,51.71875
29471,51.875
29472,51.71875
29473,51.71875
29474,51.875
29475,51.71875
29476,51.71875
29477,51.875
29478,52.34375
29479,51.71875
29480,52.34375
29481,52.1875
29482,51.5625
29483,52.8125
29484,52.65625
29485,50.78125
29486,52.8125
29487,52.96875
29488,52.96875
29489,53.125
29490,46.09375
29491,53.28125
29492,53.75
29493,53.75
29494,53.4375
29495,51.40625
29496,47.65625
29497,53.75
29498,54.21875
29499,53.75
29500,54.21875
29501,38.75
29502,54.21875
29503,54.21875
29504,54.53125
29505,54.53125
29506,54.375
29507,54.53125
29508,54.53125
29509,54.84375
29510,54.53125
29511,54.6875
29512,54.6875
29513,54.6875
29514,54.21875
29515,54.6875
29516,54.375
29517,54.53125
29518,53.28125
29519,55
29520,55.15625
29521,54.53125
29522,54.6875
29523,54.6875
29524,54.6875
29525,55.15625
29526,52.8125
29527,54.6875
29528,54.6875
29529,54.6875
29530,54.6875
29531,54.53125
29532,54.6875
29533,54.6875
29534,54.6875
29535,54.6875
29536,54.6875
29537,43.90625
29538,26.875
29539,41.25
29540,54.375
29541,54.6875
29542,54.6875
29543,51.5625
29544,54.6875
29545,55.15625
29546,55
29547,54.6875
29548,51.71875
29549,54.53125
29550,54.6875
29551,35.9375
29552,55
29553,54.84375
29554,55.15625
29555,54.6875
29556,54.6875
29557,54.6875
29558,49.84375
29559,44.21875
29560,53.4375
29561,54.6875
29562,55.15625
29563,55.15625
29564,55.3125
29565,54.53125
29566,55.15625
29567,39.53125
29568,55.15625
29569,54.6875
29570,51.71875
29571,47.8125
29572,54.84375
29573,55.3125
29574,55.3125
29575,54.6875
29576,55.3125
29577,49.21875
29578,55
29579,44.84375
29580,55.3125
29581,54.6875
29582,55
29583,55.3125
29584,54.6875
29585,54.84375
29586,54.21875
29587,54.0625
29588,52.65625
29589,30.3125
29590,53.90625
29591,52.5
29592,45.78125
29593,53.59375
29594,53.75
29595,53.28125
29596,53.4375
29597,52.1875
29598,53.75
29599,53.4375
29600,52.5
29601,53.4375
29602,53.28125
29603,53.75
29604,53.125
29605,51.40625
29606,53.4375
29607,53.59375
29608,49.53125
29609,52.96875
29610,52.96875
29611,53.125
29612,52.96875
29613,52.96875
29614,52.1875
29615,52.96875
29616,52.8125
29617,53.4375
29618,52.96875
29619,52.96875
29620,52.8125
29621,52.8125
29622,52.8125
29623,52.8125
29624,53.125
29625,52.8125
29626,52.96875
29627,52.5
29628,52.65625
29629,52.65625
29630,52.65625
29631,52.8125
29632,52.65625
29633,53.28125
29634,52.65625
29635,53.28125
29636,52.5
29637,53.28125
29638,52.65625
29639,52.65625
29640,52.5
29641,52.5
29642,45.3125
29643,51.40625
29644,52.5
29645,52.5
29646,52.5
29647,47.1875
29648,52.5
29649,52.5
29650,52.8125
29651,52.5
29652,52.34375
29653,52.5
29654,53.125
29655,52.5
29656,52.03125
29657,52.34375
29658,52.5
29659,52.5
29660,52.96875
29661,52.5
29662,47.8125
29663,52.5
29664,52.5
29665,52.5
29666,52.34375
29667,52.5
29668,52.65625
29669,52.8125
29670,52.5
29671,50.3125
29672,47.1875
29673,52.5
29674,52.5
29675,52.34375
29676,52.65625
29677,52.34375
29678,52.34375
29679,52.34375
29680,52.34375
29681,52.1875
29682,52.5
29683,52.34375
29684,52.34375
29685,52.8125
29686,52.34375
29687,52.34375
29688,52.34375
29689,52.1875
29690,52.96875
29691,48.4375
29692,52.1875
29693,52.34375
29694,52.34375
29695,52.34375
29696,52.1875
29697,52.34375
29698,52.34375
29699,52.1875
29700,52.8125
29701,52.1875
29702,51.71875
29703,52.34375
29704,52.8125
29705,52.5
29706,52.34375
29707,50.78125
29708,51.40625
29709,49.0625
29710,51.25
29711,52.1875
29712,52.5
29713,52.1875
29714,51.875
29715,52.34375
29716,52.1875
29717,52.03125
29718,52.1875
29719,52.34375
29720,52.34375
29721,52.65625
29722,52.8125
29723,52.1875
29724,52.34375
29725,52.34375
29726,52.1875
29727,51.5625
29728,52.34375
29729,52.34375
29730,52.1875
29731,52.65625
29732,52.1875
29733,52.03125
29734,52.1875
29735,52.65625
29736,52.5
29737,52.1875
29738,52.03125
29739,52.1875
29740,50.15625
29741,52.1875
29742,52.03125
29743,52.65625
29744,52.1875
29745,51.40625
29746,52.1875
29747,52.1875
29748,52.03125
29749,52.1875
29750,51.875
29751,52.1875
29752,52.03125
29753,52.8125
29754,52.5
29755,52.65625
29756,52.03125
29757,52.03125
29758,52.03125
29759,52.1875
29760,52.65625
29761,52.1875
29762,52.03125
29763,52.1875
29764,52.1875
29765,52.1875
29766,52.1875
29767,52.1875
29768,52.03125
29769,52.03125
29770,52.03125
29771,52.34375
29772,52.1875
29773,52.1875
29774,52.65625
29775,52.03125
29776,52.1875
29777,52.03125
29778,52.03125
29779,52.03125
29780,52.03125
29781,52.65625
29782,52.03125
29783,50.78125
29784,52.03125
29785,52.03125
29786,52.03125
29787,52.1875
29788,52.1875
29789,52.03125
29790,52.03125
29791,51.71875
29792,52.1875
29793,50.78125
29794,52.03125
29795,52.03125
29796,52.1875
29797,52.5
29798,52.03125
29799,50.625
29800,52.03125
29801,52.03125
29802,52.1875
29803,52.03125
29804,52.03125
29805,52.03125
29806,52.1875
29807,51.875
29808,52.03125
29809,52.03125
29810,52.1875
29811,51.875
29812,52.1875
29813,52.03125
29814,52.03125
29815,52.1875
29816,52.03125
29817,52.1875
29818,52.03125
29819,52.03125
29820,52.03125
29821,52.03125
29822,52.03125
29823,51.875
29824,52.03125
29825,52.03125
29826,52.1875
29827,52.03125
29828,52.5
29829,51.09375
29830,52.1875
29831,52.03125
29832,51.5625
29833,52.1875
29834,52.03125
29835,52.03125
29836,51.875
29837,52.03125
29838,52.03125
29839,52.03125
29840,52.03125
29841,52.03125
29842,51.875
29843,52.03125
29844,52.03125
29845,52.03125
29846,52.03125
29847,52.03125
29848,52.03125
29849,52.03125
29850,52.5
29851,52.03125
29852,52.03125
29853,52.03125
29854,51.875
29855,52.03125
29856,52.03125
29857,52.03125
29858,52.03125
29859,52.03125
29860,52.1875
29861,51.875
29862,52.03125
29863,51.71875
29864,52.03125
29865,52.03125
29866,52.03125
29867,52.03125
29868,52.03125
29869,52.03125
29870,52.03125
29871,52.1875
29872,52.03125
29873,52.03125
29874,51.875
29875,52.03125
29876,50.625
29877,52.03125
29878,52.03125
29879,52.03125
29880,52.03125
29881,51.875
29882,52.03125
29883,52.03125
29884,51.875
29885,52.1875
29886,52.03125
29887,52.03125
29888,52.5
29889,52.03125
29890,51.875
29891,52.03125
29892,52.03125
29893,52.03125
29894,52.03125
29895,52.03125
29896,52.03125
29897,52.03125
29898,51.875
29899,51.875
29900,52.03125
29901,52.03125
29902,52.03125
29903,51.875
29904,52.03125
29905,51.875
29906,52.34375
29907,52.03125
29908,52.03125
29909,52.03125
29910,52.5
29911,51.875
29912,51.875
29913,51.71875
29914,52.03125
29915,52.03125
29916,51.875
29917,51.25
29918,51.25
29919,51.875
29920,51.875
29921,51.875
29922,51.09375
29923,52.03125
29924,50.625
29925,52.1875
29926,51.875
29927,51.875
29928,52.03125
29929,52.03125
29930,52.03125
29931,52.03125
29932,52.03125
29933,51.875
29934,51.875
29935,51.875
29936,52.03125
29937,51.875
29938,52.65625
29939,52.03125
29940,52.03125
29941,52.03125
29942,52.34375
29943,52.03125
29944,52.03125
29945,52.03125
29946,52.03125
29947,52.1875
29948,52.03125
29949,52.5
29950,51.875
29951,52.1875
29952,52.03125
29953,52.03125
29954,50.46875
29955,52.03125
29956,51.875
29957,52.03125
29958,51.875
29959,51.875
29960,51.875
29961,52.03125
29962,51.875
29963,52.34375
29964,52.5
29965,52.03125
29966,52.03125
29967,52.03125
29968,52.03125
29969,52.03125
29970,52.1875
29971,52.03125
29972,51.875
29973,52.03125
29974,50.46875
29975,52.03125
29976,52.03125
29977,50.625
29978,52.1875
29979,51.875
29980,50.46875
29981,51.875
29982,52.03125
29983,51.875
29984,52.03125
29985,51.875
29986,52.03125
29987,51.875
29988,51.875
29989,52.03125
29990,52.03125
29991,51.09375
29992,51.875
29993,51.875
29994,50.625
29995,52.03125
29996,51.875
29997,52.03125
29998,50.625
29999,51.875
30000,52.03125
30001,51.875
30002,52.1875
30003,52.03125
30004,51.25
30005,52.1875
30006,51.875
30007,51.875
30008,52.03125
30009,52.03125
30010,52.03125
30011,51.875
30012,52.03125
30013,51.875
30014,52.03125
30015,51.875
30016,51.875
30017,51.875
30018,52.03125
30019,51.875
30020,51.875
30021,52.03125
30022,51.40625
30023,51.875
30024,52.03125
30025,51.875
30026,51.875
30027,50.78125
30028,51.875
30029,52.03125
30030,51.875
30031,51.875
30032,52.34375
30033,51.875
30034,52.1875
30035,51.875
30036,51.875
30037,51.875
30038,51.875
30039,52.03125
30040,51.875
30041,51.875
30042,52.03125
30043,51.875
30044,51.71875
30045,50.3125
30046,52.03125
30047,51.875
30048,52.03125
30049,51.71875
30050,51.875
30051,51.875
30052,51.875
30053,51.875
30054,52.03125
30055,51.875
30056,51.875
30057,52.03125
30058,51.71875
30059,51.875
30060,51.875
30061,51.875
30062,51.875
30063,51.875
30064,52.03125
30065,51.71875
30066,52.03125
30067,52.03125
30068,51.875
30069,51.875
30070,51.875
30071,51.71875
30072,52.03125
30073,52.34375
30074,52.03125
30075,52.03125
30076,51.40625
30077,51.875
30078,52.03125
30079,52.1875
30080,52.03125
30081,51.875
30082,51.875
30083,51.875
30084,52.03125
30085,51.875
30086,51.875
