éûçè,cell_1(V),cell_2(V),cell_3(V),cell_4(V),cell_5(V),cell_6(V),cell_7(V),cell_8(V),cell_9(V),cell_10(V),cell_11(V),cell_12(V),cell_13(V),cell_14(V),cell_15(V),cell_16(V)
9:35:32,2.4948,2.5766,2.5544,2.4438,2.5002,2.5054,2.5092,2.5564,1.6159,2.4071,2.4668,2.4797,2.4178,2.3692,2.1285,2.234
9:35:33,2.4911,2.5724,2.55,2.4289,2.4911,2.4979,2.5003,2.552,1.5958,2.3938,2.4562,2.4752,2.4064,2.351,2.1111,2.228
9:35:34,2.8989,2.9127,2.933,2.8498,2.8877,2.946,2.9001,3.005,2.5791,2.6818,2.7745,2.8297,2.4215,2.4493,2.3066,2.4913
9:35:35,2.9786,2.9677,2.9861,2.9121,2.9321,2.9891,2.938,3.0377,2.673,2.9308,2.9566,2.9539,2.9016,2.8687,2.772,2.8503
9:35:36,3.0232,3.006,3.022,2.9662,2.9727,3.0321,2.976,3.0574,2.7257,2.954,2.9783,3.0071,2.9523,2.92,2.8424,2.9078
9:35:37,3.0503,3.0299,3.0443,2.9835,2.987,3.048,2.9893,3.0859,2.7909,2.9885,3.0088,3.0378,2.9846,2.9523,2.8655,2.9272
9:35:38,3.0606,3.0395,3.0531,3.0116,3.0099,3.0717,3.0109,3.1065,2.832,3.0121,3.03,3.0614,2.997,2.9656,2.9011,2.9584
9:35:39,3.0787,3.0542,3.0681,3.0336,3.0339,3.0843,3.0273,3.1223,2.8622,3.0309,3.0481,3.079,2.997,2.9656,2.9011,2.9584
9:35:40,3.0773,3.0767,3.0894,3.0142,3.0638,3.0832,3.0348,3.1294,2.8755,3.0387,3.0551,3.0867,3.0272,2.9953,2.9401,2.9921
9:35:41,3.089,3.0934,3.1005,3.029,3.0767,3.0778,3.0778,3.1298,2.8977,3.0521,3.0666,3.0992,3.0423,3.0107,2.9601,3.0093
9:35:42,3.0942,3.098,3.1096,3.0418,3.0821,3.0836,3.083,3.1347,2.9078,3.0586,3.0729,3.1048,3.0555,3.0241,2.9689,3.0166
9:35:43,3.0989,3.1025,3.1138,3.0482,3.0919,3.0944,3.0935,3.1436,2.9254,3.0687,3.0836,3.1153,3.0611,3.0298,2.9846,3.0304
9:35:44,3.108,3.11,3.1215,3.0585,3.1015,3.104,3.1018,3.1516,2.9408,3.0779,3.0872,3.1191,3.0713,3.0403,2.9977,3.0425
9:35:45,3.108,3.11,3.1215,3.0585,3.1015,3.104,3.1018,3.1516,2.9408,3.0779,3.0872,3.1191,3.0806,3.0449,3.0041,3.0474
9:35:46,3.1188,3.1202,3.1311,3.072,3.112,3.1155,3.113,3.1614,2.9601,3.0901,3.1026,3.1347,3.085,3.0538,3.0146,3.0574
9:35:47,3.1258,3.1252,3.1366,3.0797,3.1185,3.1225,3.1195,3.1677,2.967,3.0936,3.1056,3.1382,3.0927,3.0618,3.0249,3.0658
9:35:48,3.1315,3.1303,3.1412,3.087,3.122,3.1263,3.1226,3.1698,2.9773,3.1002,3.112,3.1444,3.0997,3.0688,3.0297,3.0703
9:35:49,3.1341,3.1336,3.1438,3.0901,3.127,3.1321,3.1277,3.174,2.9883,3.1062,3.1185,3.15,3.1029,3.0723,3.0383,3.0738
9:35:50,3.1395,3.1378,3.1459,3.0933,3.13,3.1351,3.1308,3.1764,2.9924,3.1093,3.1209,3.1528,3.1061,3.0753,3.0425,3.0812
9:35:51,3.1443,3.1422,3.1525,3.1024,3.1347,3.1405,3.1355,3.1806,3.001,3.1144,3.1258,3.157,3.1122,3.0812,3.0502,3.0875
9:35:52,3.1467,3.1439,3.1543,3.1051,3.1398,3.1454,3.1396,3.1841,3.0092,3.1196,3.13,3.1612,3.1173,3.087,3.0576,3.094
9:35:53,3.1509,3.1479,3.1562,3.1078,3.1414,3.1475,3.1423,3.1871,3.0136,3.122,3.1321,3.1636,3.1201,3.09,3.0611,3.0968
9:35:54,3.1552,3.1509,3.1611,3.1151,3.1475,3.1524,3.1464,3.1901,3.0205,3.1264,3.1366,3.168,3.1245,3.0947,3.0672,3.1024
9:35:55,3.1565,3.1526,3.1628,3.1174,3.1494,3.1562,3.1507,3.1918,3.0235,3.1288,3.1387,3.1698,3.129,3.0994,3.0728,3.1077
9:35:56,3.1586,3.1544,3.1646,3.1188,3.1515,3.1581,3.1519,3.1944,3.0307,3.1325,3.1408,3.1713,3.129,3.0994,3.0728,3.1077
9:35:57,3.1622,3.1579,3.1677,3.124,3.1547,3.1618,3.1558,3.1979,3.0371,3.1365,3.1466,3.176,3.1357,3.1059,3.0818,3.1147
9:35:58,3.1659,3.1602,3.171,3.1278,3.1578,3.1658,3.1591,3.199,3.0403,3.1382,3.1482,3.1774,3.1396,3.1103,3.0871,3.1194
9:35:59,3.1683,3.1629,3.1731,3.1299,3.1594,3.1672,3.1609,3.2014,3.046,3.1417,3.1511,3.1806,3.1433,3.1125,3.0897,3.1215
9:36:00,3.1699,3.164,3.1743,3.1336,3.1622,3.1704,3.1642,3.204,3.0513,3.1457,3.155,3.1835,3.145,3.1164,3.0943,3.1236
9:36:01,3.173,3.167,3.1771,3.1374,3.1653,3.1733,3.167,3.2063,3.0544,3.1466,3.156,3.1851,3.1469,3.1183,3.0965,3.1275
9:36:02,3.1746,3.1682,3.1785,3.1374,3.1653,3.1733,3.167,3.2063,3.057,3.1478,3.1579,3.1865,3.1503,3.1197,3.0993,3.1298
9:36:03,3.1774,3.1708,3.1813,3.142,3.1692,3.1781,3.1715,3.2091,3.0645,3.1538,3.1632,3.19,3.1534,3.1251,3.1053,3.1334
9:36:04,3.1774,3.1708,3.1813,3.142,3.1692,3.1781,3.1715,3.2091,3.0645,3.1538,3.1632,3.19,3.1569,3.1283,3.1097,3.1385
9:36:05,3.1827,3.1752,3.1843,3.1471,3.1731,3.1817,3.1747,3.2125,3.0716,3.1576,3.1667,3.1932,3.1585,3.13,3.1114,3.1404
9:36:06,3.1839,3.1764,3.1864,3.1504,3.1757,3.1847,3.1773,3.2144,3.0757,3.1597,3.169,3.1955,3.1608,3.133,3.1157,3.1418
9:36:07,3.1858,3.1784,3.1887,3.1534,3.1778,3.187,3.1803,3.2142,3.0778,3.1615,3.1699,3.1967,3.1608,3.133,3.1157,3.1418
9:36:08,3.1882,3.1811,3.1908,3.1546,3.1792,3.188,3.1808,3.2163,3.082,3.1641,3.1728,3.1989,3.1648,3.1373,3.1209,3.1486
9:36:09,3.1895,3.1815,3.1911,3.1574,3.1808,3.1908,3.1834,3.2182,3.0864,3.1667,3.1753,3.2005,3.168,3.1405,3.1225,3.1499
9:36:10,3.1909,3.1824,3.1922,3.1589,3.1825,3.1912,3.1834,3.2182,3.0864,3.1667,3.1753,3.2005,3.1694,3.1417,3.1256,3.1525
9:36:11,3.1926,3.1843,3.1943,3.1612,3.1846,3.1934,3.1866,3.2207,3.0901,3.1686,3.1777,3.2037,3.1713,3.1445,3.1293,3.1551
9:36:12,3.1945,3.1862,3.1962,3.1631,3.1865,3.1947,3.1876,3.2214,3.0941,3.1712,3.1798,3.2049,3.1741,3.1471,3.1323,3.1569
9:36:13,3.1959,3.1871,3.1967,3.1654,3.1878,3.1971,3.1897,3.223,3.0974,3.174,3.1819,3.2065,3.1748,3.1478,3.1337,3.1599
9:36:14,3.1975,3.189,3.199,3.1672,3.1895,3.199,3.1914,3.2242,3.1011,3.1756,3.1824,3.2073,3.1773,3.1506,3.1365,3.162
9:36:15,3.1992,3.1906,3.2004,3.1692,3.1918,3.2008,3.1927,3.2256,3.1033,3.1766,3.1847,3.2087,3.1785,3.152,3.1384,3.163
9:36:16,3.2011,3.1922,3.2021,3.1717,3.1928,3.2022,3.1953,3.2266,3.1059,3.1791,3.187,3.211,3.1795,3.1529,3.1395,3.1644
