éûçè,cell_1(V),cell_2(V),cell_3(V),cell_4(V),cell_5(V),cell_6(V),cell_7(V),cell_8(V),cell_9(V),cell_10(V),cell_11(V),cell_12(V),cell_13(V),cell_14(V),cell_15(V),cell_16(V)
11:28:49,2.7529,2.7894,2.7557,2.7861,2.7625,2.7628,2.7882,2.7404,2.7051,2.7433,2.7567,2.7581,2.726,2.7445,2.6448,2.7306
11:28:50,2.7149,2.7746,2.7271,2.7452,2.7167,2.7095,2.741,2.6976,2.6562,2.668,2.6991,2.7218,2.726,2.7445,2.6448,2.7306
11:28:51,2.7086,2.7557,2.7163,2.7482,2.7202,2.7048,2.7344,2.6874,2.6339,2.6615,2.6797,2.6943,2.6842,2.7046,2.5874,2.6864
11:28:52,2.7428,2.7809,2.7383,2.7674,2.7419,2.7383,2.781,2.7507,2.6517,2.6781,2.7038,2.7382,2.7144,2.7331,2.6183,2.7078
11:28:53,2.7529,2.7877,2.74,2.755,2.7301,2.7293,2.7649,2.7322,2.7161,2.7288,2.757,2.7753,2.726,2.724,2.5985,2.6898
11:28:54,2.7892,2.8268,2.7801,2.81,2.7656,2.7563,2.7642,2.7423,2.7074,2.7327,2.7602,2.7749,2.7553,2.7869,2.6734,2.753
11:28:55,2.7203,2.7561,2.7138,2.7332,2.7046,2.6914,2.7285,2.6815,2.6994,2.7306,2.7483,2.7433,2.6977,2.7112,2.5827,2.675
11:28:56,2.7801,2.8086,2.7161,2.7512,2.7385,2.7487,2.7946,2.7697,2.7156,2.7309,2.7607,2.788,2.6897,2.7109,2.5836,2.6896
11:28:57,3.1828,3.1624,3.1661,3.2253,3.164,2.7691,2.8356,2.9061,2.9513,3.0286,3.0858,3.1418,3.1097,3.1858,3.1725,3.1893
11:28:58,2.9814,3.2059,3.2065,3.2579,3.1925,3.2437,3.2307,3.2493,3.2117,3.1424,3.0761,3.0505,2.9527,2.9667,2.8819,2.9222
11:28:59,2.8671,2.8759,2.84,2.8657,2.8293,2.8227,2.8363,2.7911,2.7646,2.7822,2.8641,2.8737,2.8353,2.8529,2.7589,2.8181
11:29:00,2.7703,2.8018,2.7562,2.7841,2.7569,2.7511,2.7904,2.747,2.7114,2.7239,2.7548,2.776,2.744,2.7605,2.6397,2.7262
11:29:01,2.7982,2.7936,2.7664,2.7962,2.763,2.7576,2.7925,2.7285,2.6891,2.7076,2.7479,2.7807,2.7648,2.7939,2.6778,2.7585
11:29:02,2.762,2.8038,2.7601,2.8152,2.7877,2.79,2.8157,2.7668,2.7318,2.7452,2.7706,2.7707,2.7648,2.7939,2.6778,2.7585
11:29:03,2.7846,2.8224,2.7922,2.8328,2.7691,2.748,2.7723,2.7271,2.695,2.7069,2.7375,2.7592,2.7523,2.7817,2.6838,2.7716
11:29:04,2.7869,2.8145,2.7672,2.7838,2.7546,2.7467,2.7757,2.725,2.6967,2.7063,2.7266,2.749,2.7049,2.7201,2.5951,2.6885
11:29:05,2.7869,2.8145,2.7672,2.7838,2.7546,2.7467,2.7757,2.725,2.6967,2.7063,2.7266,2.749,2.7163,2.7362,2.6116,2.6996
11:29:06,2.7229,2.7611,2.7464,2.7975,2.7631,2.7523,2.778,2.7157,2.6717,2.6993,2.7123,2.7159,2.7003,2.7165,2.6209,2.7139
11:29:07,2.7595,2.8046,2.7693,2.8171,2.7925,2.7709,2.797,2.7512,2.726,2.7537,2.7865,2.8391,2.73,2.763,2.6532,2.7506
11:29:08,2.7595,2.8046,2.7693,2.8171,2.7925,2.7709,2.797,2.7512,2.726,2.7537,2.7865,2.8391,2.7452,2.7647,2.6562,2.7371
11:29:09,2.9471,3.0187,3.0436,3.133,3.0978,3.1539,3.1681,3.1919,3.1675,3.198,2.6889,2.6959,2.7452,2.7647,2.6562,2.7371
11:29:10,3.2356,3.1963,3.1973,3.2496,3.1847,3.2356,3.224,3.24,3.1472,3.1066,3.1038,3.1327,3.1676,3.2391,3.2232,3.2256
11:29:11,3.1273,3.1135,3.1094,3.1599,3.1051,3.1438,3.0884,3.0958,3.0929,3.0843,3.097,3.1177,3.0741,3.1357,3.1095,3.1267
11:29:12,3.2223,3.1763,3.1397,3.1147,3.0637,3.1333,3.1336,3.1336,3.1118,3.1185,3.1106,3.1687,3.1555,3.1228,3.0859,3.1087
11:29:13,3.2223,3.1763,3.1397,3.1147,3.0637,3.061,3.0335,2.9894,2.9508,2.9942,3.0344,3.0028,3.1555,3.2095,3.1614,3.1036
11:29:14,2.8768,2.9006,2.8741,2.8155,2.8731,2.842,2.8295,2.8281,2.7981,2.88,2.9311,2.8506,2.916,2.8313,2.7778,2.8209
11:29:15,2.7992,2.8706,2.8513,2.7769,2.8418,2.8045,2.7972,2.7749,2.7297,2.7427,2.7667,2.7694,2.916,2.8313,2.7778,2.8209
11:29:16,2.8587,2.8934,2.8522,2.8452,2.8743,2.8626,2.8485,2.8581,2.8297,2.8495,2.8586,2.8597,2.8728,2.8353,2.7553,2.8179
11:29:17,2.8543,2.9043,2.8673,2.8541,2.877,2.8562,2.8389,2.8398,2.819,2.8046,2.8104,2.8208,3.0234,3.0632,3.0814,3.129
11:29:18,3.2413,3.2343,3.2352,3.2404,3.2372,3.2594,3.2104,3.2711,3.2342,3.2534,3.2293,3.2392,3.2316,3.2419,3.2476,3.2478
11:29:19,2.9328,2.975,2.9434,2.9255,2.9434,2.9304,2.967,2.9646,2.9585,2.9571,2.955,2.9515,2.9511,2.9327,2.8796,2.9104
11:29:20,2.8793,2.9383,2.9125,2.8946,2.9152,2.9021,2.8874,2.9039,2.8568,2.8448,2.8605,2.8544,2.9297,2.899,2.8362,2.875
11:29:21,2.8793,2.9383,2.9059,2.8995,2.9186,2.9028,2.8965,2.9231,2.8843,2.864,2.8605,2.8544,2.8919,2.8836,2.8204,2.8731
11:29:22,3.0715,3.1102,3.1129,3.1248,3.1364,3.1459,3.1884,3.2524,3.2228,3.203,3.1296,3.0885,3.0821,3.0927,3.0907,3.1176
11:29:23,3.0715,3.1102,3.1129,3.1248,3.1364,3.1459,3.1884,3.2524,3.2228,3.203,3.1296,3.0885,3.0907,3.0969,3.0414,3.0668
11:29:24,2.9518,2.9881,2.9701,2.9548,2.9787,2.9559,2.9349,2.9515,2.906,2.8954,2.996,3.0051,2.9714,2.9493,2.9103,2.9393
11:29:25,2.8618,2.91,2.8804,2.8766,2.8906,2.9175,2.9007,2.9104,2.8897,2.8916,2.9098,2.8932,2.8832,2.8553,2.8271,2.8847
11:29:26,2.8659,2.8833,2.8502,2.8485,2.8687,2.8485,2.8483,2.8553,2.825,2.8366,2.864,2.8831,2.8402,2.8184,2.7452,2.8159
11:29:27,2.8409,2.8936,2.8553,2.8436,2.8822,2.85,2.8316,2.8251,2.7946,2.8054,2.8242,2.8258,2.8577,2.831,2.7531,2.8142
11:29:28,2.7971,2.8659,2.8203,2.7979,2.8135,2.8069,2.8057,2.8088,2.7621,2.7629,2.7886,2.7862,2.8163,2.8151,2.7352,2.7918
11:29:29,2.8274,2.86,2.821,2.8088,2.8344,2.8108,2.8074,2.803,2.7701,2.7822,2.8084,2.8252,2.8048,2.7889,2.7012,2.7717
11:29:30,2.8071,2.8691,2.8367,2.8428,2.8564,2.8262,2.8138,2.8091,2.7769,2.7848,2.8071,2.806,2.8262,2.8045,2.7266,2.8025
11:29:31,2.8071,2.8691,2.8367,2.8362,2.8594,2.8306,2.8278,2.8273,2.7915,2.8013,2.8208,2.806,2.8123,2.7872,2.7017,2.8239
11:29:32,3.2173,3.2176,3.219,3.2263,3.2241,3.2458,3.2001,3.1317,3.1239,3.162,3.185,3.2017,3.2028,3.2164,3.2232,3.2281
11:29:33,3.2496,3.2176,3.219,3.2263,3.2241,3.2458,3.2001,3.2607,3.2243,3.2442,3.2439,3.2483,3.0805,3.0485,3.0393,3.043
11:29:34,3.2496,3.2176,3.219,3.2263,3.2241,3.2458,3.2001,3.2607,3.2243,3.2442,3.2439,3.2483,2.9152,2.8945,2.8381,2.8777
11:29:35,2.8504,2.9134,2.8803,2.8648,2.8812,2.8964,2.8749,2.8786,2.8406,2.846,2.8553,2.8522,2.8695,2.8945,2.8381,2.8777
11:29:36,2.8399,2.8967,2.8669,2.8608,2.8872,2.8674,2.8556,2.8612,2.8464,2.8582,2.8896,2.9011,2.8695,2.8945,2.8381,2.8777
11:29:37,2.8448,2.8743,2.8432,2.8348,2.8541,2.8274,2.822,2.8241,2.7943,2.7991,2.8171,2.8222,2.8394,2.8109,2.734,2.8011
11:29:38,2.8448,2.8743,2.8432,2.8348,2.8541,2.8274,2.822,2.8241,2.7943,2.7991,2.8171,2.8222,2.8494,2.8235,2.7531,2.813
11:29:39,2.8164,2.8795,2.8559,2.8419,2.8613,2.8248,2.8264,2.8252,2.7896,2.7985,2.8171,2.8186,2.8248,2.8036,2.7235,2.7969
11:29:40,3.2453,3.1895,3.1948,3.2082,3.2098,3.2339,3.1911,3.2516,3.2178,3.2388,3.2397,3.2441,3.1533,3.1746,3.1845,3.2009
11:29:41,3.2589,3.2487,3.2483,3.2431,3.2397,3.2622,3.2127,3.2712,3.2374,3.2549,3.2545,3.2578,3.2521,3.2598,3.2622,3.1983
11:29:42,2.9971,3.0203,2.9979,2.9697,2.9655,2.949,3.0476,3.059,3.0527,3.0474,3.0364,3.0279,3.0138,2.9902,3.2622,3.1983
11:29:43,2.8673,2.9351,2.8976,2.8718,2.8735,2.8698,2.8941,2.8666,2.913,2.874,2.8962,2.9001,2.899,2.8671,2.8233,2.8474
11:29:44,2.834,2.9026,2.8798,2.8681,2.8683,2.8601,2.8994,2.8299,2.8867,2.8249,2.8478,2.8428,2.8636,2.8295,2.7847,2.8337
11:29:45,2.8556,2.9145,2.8873,2.8772,2.8692,2.8665,2.9064,2.8126,2.8514,2.8203,2.8613,2.8653,2.8817,2.8435,2.8088,2.8495
11:29:46,3.2367,3.2435,3.245,3.2487,3.2292,3.2338,3.2389,3.2105,3.2629,3.2271,3.2454,3.2494,3.2433,3.2349,3.2785,3.2584
11:29:47,3.2559,3.2541,3.2555,3.2596,3.2381,3.275,3.2724,3.2388,3.2925,3.2536,3.2674,3.2712,3.264,3.2529,3.2508,3.1715
11:29:48,3.0747,3.1275,3.2283,3.1551,3.0931,3.1127,3.1183,3.0728,3.1468,3.1144,3.1412,3.1102,3.264,3.2529,3.2508,3.1715
11:29:49,2.9338,2.9924,2.9555,2.9488,2.9921,2.998,3.0245,2.9384,2.9853,2.9476,2.9664,2.9636,2.9617,2.9326,2.9009,2.9287
11:29:50,2.9338,2.9924,2.9555,2.9488,2.9921,2.998,3.0245,2.9384,2.9853,2.9476,2.9664,2.9636,2.8953,2.8643,2.8493,2.8775
11:29:51,2.8281,2.9019,2.8892,2.8779,2.8863,2.8948,2.9306,2.844,2.876,2.8399,2.8629,2.8564,2.8618,2.8284,2.8065,2.8469
11:29:52,2.8504,2.9876,3.0299,3.0853,3.1085,2.8723,2.8988,2.822,2.8666,2.8311,2.8768,2.8674,2.8843,2.9234,2.9832,3.0532
11:29:53,3.2484,3.2396,3.2416,3.2455,3.2268,3.2636,3.2613,3.2301,3.2829,3.2442,3.2598,3.2642,3.2578,3.2477,3.292,3.2705
11:29:54,3.2582,3.2627,3.2644,3.2675,3.2469,3.2841,3.281,3.2473,3.3021,3.2618,3.2757,3.2723,3.2664,3.2561,3.2997,3.2787
11:29:55,3.2685,3.2741,3.2761,3.2789,3.2584,3.2904,3.2864,3.2525,3.309,3.2664,3.2807,3.2859,3.2785,3.2673,3.3066,3.284
11:29:56,3.2725,3.2788,3.2799,3.2832,3.263,3.2989,3.295,3.2577,3.314,3.2711,3.286,3.2901,3.2835,3.2715,3.3157,3.2929
11:29:57,3.2807,3.2859,3.288,3.2899,3.2691,3.3071,3.3019,3.2684,3.3266,3.2791,3.2931,3.2978,3.2894,3.2778,3.3231,3.3
11:29:58,3.2856,3.2908,3.2929,3.2956,3.2759,3.3099,3.3047,3.2719,3.3313,3.2836,3.2993,3.304,3.2961,3.2846,3.3259,3.3026
11:29:59,3.2913,3.2938,3.2957,3.2986,3.2782,3.3148,3.3105,3.2771,3.3357,3.2899,3.3043,3.31,3.2989,3.2863,3.3315,3.3077
11:30:00,3.2931,3.2982,3.3005,3.303,3.2818,3.3192,3.3142,3.2812,3.3413,3.2927,3.3057,3.3119,3.2989,3.2863,3.3315,3.3077
11:30:01,3.2962,3.3022,3.3044,3.3045,3.2846,3.3216,3.3156,3.2834,3.3435,3.2951,3.3108,3.3159,3.2989,3.2863,3.3315,3.3077
11:30:02,3.2986,3.3039,3.3058,3.3089,3.2873,3.3253,3.3201,3.2866,3.3472,3.299,3.313,3.3194,3.3091,3.2965,3.3412,3.318
11:30:03,3.3004,3.3057,3.307,3.3096,3.289,3.3277,3.3218,3.2885,3.3489,3.2993,3.3148,3.3215,3.3117,3.2993,3.3445,3.3206
11:30:04,3.3016,3.3088,3.31,3.3129,3.2923,3.3295,3.3241,3.2916,3.3517,3.303,3.3185,3.3238,3.3154,3.3007,3.3457,3.322
11:30:05,3.3051,3.3109,3.3133,3.3155,3.2946,3.333,3.3273,3.2932,3.3536,3.3046,3.3192,3.3257,3.3163,3.3035,3.3478,3.325
11:30:06,3.3065,3.3135,3.3152,3.3162,3.2953,3.3337,3.328,3.2955,3.3575,3.3061,3.3207,3.3292,3.3187,3.3054,3.3503,3.3269
11:30:07,3.3072,3.3144,3.3162,3.3187,3.2976,3.3358,3.3297,3.2983,3.3589,3.3089,3.3234,3.33,3.3203,3.3066,3.3512,3.3275
11:30:08,3.3,3.2349,3.1644,3.1705,3.1963,3.2502,3.2719,3.2985,3.3596,3.3091,3.3239,3.3318,3.3064,3.2199,3.1673,3.1827
11:30:09,3.0726,3.1349,3.1475,3.1644,3.1565,3.1353,3.1092,3.0173,3.0663,3.2803,3.2706,3.207,3.1108,3.1013,3.1385,3.156
11:30:10,2.9254,2.9781,2.9463,2.916,2.9171,2.9065,2.9458,2.8456,2.8757,2.823,2.8641,2.9464,2.9595,2.9092,2.87,2.8914
11:30:11,2.8464,2.8921,2.8575,2.8753,2.8526,2.8826,2.869,2.8039,2.8385,2.8273,2.8767,2.8685,2.8606,2.8358,2.7501,2.83
11:30:12,2.8382,2.8813,2.8601,2.8983,2.8753,2.8784,2.8453,2.865,2.7877,2.8467,2.8557,2.8453,2.8725,2.8363,2.7557,2.8369
11:30:13,2.8018,2.8504,2.8201,2.8507,2.8276,2.8521,2.8235,2.8371,2.7305,2.7724,2.8143,2.8175,2.8725,2.8363,2.7557,2.8369
11:30:14,2.7777,2.8302,2.8055,2.8346,2.795,2.8098,2.7906,2.8056,2.7195,2.781,2.7936,2.7947,2.7929,2.7721,2.6826,2.7687
11:30:15,2.7986,2.8385,2.824,2.8646,2.829,2.826,2.8397,2.796,2.7551,2.7581,2.7901,2.8095,2.8264,2.7992,2.7138,2.7994
11:30:16,2.7924,2.8317,2.7936,2.828,2.7907,2.7852,2.8153,2.7813,2.764,2.7736,2.7801,2.8009,2.803,2.7758,2.6713,2.7617
11:30:17,2.7622,2.8046,2.7693,2.7928,2.7624,2.7523,2.8039,2.7523,2.7156,2.7261,2.7558,2.7625,2.7743,2.7456,2.6768,2.7533
11:30:18,2.7736,2.8082,2.7738,2.7965,2.7684,2.7612,2.7958,2.7456,2.7066,2.7232,2.7441,2.7571,2.7749,2.75,2.6462,2.7276
11:30:19,2.7485,2.7945,2.7674,2.8061,2.782,2.7896,2.8227,2.762,2.7196,2.7319,2.7455,2.7462,2.7749,2.75,2.6462,2.7276
11:30:20,2.7759,2.8215,2.797,2.8354,2.8009,2.7943,2.812,2.7588,2.7251,2.7518,2.772,2.7694,2.7858,2.7684,2.6816,2.7681
11:30:21,2.7558,2.7988,2.7642,2.7881,2.7661,2.7563,2.7923,2.7531,2.7211,2.726,2.7393,2.7314,2.767,2.7433,2.6377,2.719
11:30:22,2.7642,2.8074,2.7747,2.8045,2.7829,2.7681,2.7974,2.7356,2.6991,2.712,2.758,2.7713,2.7738,2.754,2.6516,2.7351
11:30:23,2.7769,2.8311,2.8108,2.8225,2.785,2.779,2.8103,2.7672,2.7216,2.7314,2.7666,2.7619,2.7603,2.7792,2.7009,2.7565
11:30:24,2.7392,2.7833,2.7468,2.7757,2.7488,2.7409,2.7778,2.7211,2.6815,2.7019,2.7205,2.7212,2.7487,2.7274,2.6139,2.7034
11:30:25,2.7729,2.8079,2.7689,2.7935,2.7498,2.7453,2.7846,2.7391,2.7122,2.745,2.7812,2.7789,2.7819,2.7589,2.6486,2.7377
11:30:26,2.753,2.7986,2.7831,2.8047,2.7668,2.7694,2.8003,2.7456,2.6996,2.7192,2.7425,2.7418,2.7793,2.7631,2.6642,2.7372
11:30:27,2.7455,2.7922,2.7558,2.7874,2.7596,2.7626,2.8108,2.7524,2.7035,2.7225,2.7505,2.7172,2.7536,2.7381,2.6253,2.7155
11:30:28,2.7682,2.8163,2.7748,2.804,2.7652,2.7692,2.8097,2.7767,2.734,2.749,2.7807,2.7705,2.7987,2.7823,2.6969,2.7356
11:30:29,2.7926,2.829,2.8033,2.8373,2.7886,2.7765,2.8125,2.7767,2.734,2.749,2.7807,2.7705,2.7871,2.7652,2.6697,2.7467
11:30:30,2.7722,2.8112,2.7707,2.793,2.7733,2.7575,2.7848,2.7216,2.6827,2.7315,2.7474,2.7438,2.7871,2.7652,2.6697,2.7467
11:30:31,2.7718,2.8232,2.7933,2.8206,2.7776,2.7385,2.7747,2.7157,2.6708,2.7023,2.7292,2.7218,2.7759,2.754,2.6437,2.7214
11:30:32,2.7717,2.8227,2.7885,2.8085,2.7638,2.7547,2.7895,2.727,2.6892,2.7162,2.7332,2.72,2.7773,2.7741,2.6762,2.739
11:30:33,2.7661,2.804,2.7831,2.8169,2.7654,2.7577,2.7858,2.7316,2.7122,2.7521,2.779,2.7551,2.7745,2.7573,2.6712,2.7479
11:30:34,2.7495,2.7892,2.7619,2.7942,2.756,2.7514,2.7891,2.7272,2.6906,2.7251,2.7421,2.7275,2.7587,2.7509,2.6612,2.7211
11:30:35,2.7738,2.8002,2.7782,2.8164,2.7659,2.7564,2.797,2.751,2.7127,2.7537,2.7734,2.7478,2.7815,2.7628,2.6637,2.7502
11:30:36,2.7553,2.8007,2.7888,2.8202,2.7757,2.7587,2.7942,2.7436,2.6937,2.7263,2.7577,2.7562,2.7635,2.7544,2.6386,2.7178
11:30:37,2.7431,2.7936,2.763,2.8083,2.7652,2.7524,2.7872,2.7342,2.6937,2.7396,2.7739,2.7686,2.8124,2.7879,2.6414,2.7328
11:30:38,2.7982,2.8257,2.7963,2.8492,2.8039,2.7943,2.8298,2.7901,2.7646,2.777,2.7772,2.7659,2.8033,2.7853,2.6916,2.7803
11:30:39,2.7687,2.806,2.7778,2.8026,2.7981,2.7931,2.8183,2.7616,2.7113,2.7321,2.7601,2.7399,2.7807,2.7705,2.6762,2.7625
11:30:40,2.7764,2.8189,2.7815,2.7748,2.7934,2.7564,2.8209,2.7926,2.7475,2.7559,2.7619,2.7467,2.7893,2.7682,2.6583,2.7339
11:30:41,2.756,2.8203,2.8216,2.8069,2.8359,2.7729,2.8246,2.7828,2.7646,2.796,2.8015,2.7919,2.7901,2.7675,2.6602,2.7411
11:30:42,2.7307,2.8104,2.7802,2.7589,2.7958,2.7339,2.7898,2.7359,2.6921,2.7184,2.7408,2.7313,2.7862,2.7728,2.6666,2.7255
11:30:43,2.7378,2.8125,2.7914,2.7947,2.8211,2.7897,2.8472,2.7737,2.7177,2.7494,2.7765,2.7558,2.7621,2.7539,2.6594,2.7485
11:30:44,2.8025,2.8433,2.7984,2.7804,2.8126,2.7578,2.799,2.7455,2.7123,2.7484,2.7665,2.7547,2.8142,2.7868,2.6715,2.7375
11:30:45,2.7225,2.8063,2.771,2.7621,2.7795,2.7367,2.7907,2.7373,2.689,2.7132,2.7311,2.7352,2.7772,2.7705,2.6808,2.7135
11:30:46,2.7328,2.8023,2.7717,2.7778,2.8107,2.7767,2.819,2.7587,2.7141,2.7434,2.7465,2.7279,2.7549,2.742,2.6532,2.7287
11:30:47,2.75,2.8199,2.7932,2.7903,2.8045,2.7529,2.8006,2.7419,2.705,2.7357,2.7601,2.7422,2.7709,2.7651,2.6812,2.7403
11:30:48,2.7882,2.837,2.8071,2.8087,2.8315,2.8017,2.8584,2.7635,2.7478,2.7915,2.7985,2.7909,2.8067,2.785,2.7047,2.7659
11:30:49,2.7591,2.826,2.8071,2.8087,2.8315,2.8017,2.8584,2.7987,2.7705,2.7897,2.7852,2.7598,2.7828,2.7723,2.6868,2.7546
11:30:50,2.7806,2.8337,2.8068,2.8125,2.7923,2.7432,2.8073,2.7567,2.729,2.7732,2.7798,2.7684,2.7651,2.7653,2.675,2.7408
11:30:51,2.7844,2.8513,2.812,2.7994,2.8182,2.784,2.826,2.767,2.7162,2.7439,2.7496,2.7256,2.8044,2.8001,2.6876,2.758
11:30:52,2.7535,2.8213,2.7991,2.8064,2.8066,2.7552,2.8005,2.767,2.7162,2.7439,2.7496,2.7256,2.7718,2.7628,2.6659,2.7576
11:30:53,2.8303,2.8519,2.8246,2.824,2.8453,2.7989,2.8378,2.7994,2.7925,2.8068,2.8247,2.8258,2.7718,2.7628,2.6659,2.7576
11:30:54,2.7924,2.8477,2.8164,2.7959,2.8028,2.7571,2.8013,2.7401,2.708,2.7481,2.7845,2.7827,2.8081,2.7941,2.6901,2.7527
11:30:55,2.7926,2.8653,2.8312,2.8223,2.8425,2.8182,2.8782,2.8018,2.7675,2.7808,2.7924,2.7671,2.8086,2.8121,2.7103,2.7466
11:30:56,2.7436,2.8194,2.7951,2.8305,2.8442,2.7997,2.8377,2.7791,2.734,2.7505,2.7592,2.7488,2.8279,2.8226,2.7159,2.7893
11:30:57,2.784,2.8555,2.8277,2.8085,2.8082,2.7601,2.8099,2.7571,2.7188,2.743,2.7618,2.7561,2.8006,2.8002,2.7001,2.7627
11:30:58,2.7884,2.8396,2.8094,2.8076,2.8138,2.7795,2.8394,2.7992,2.7557,2.7828,2.792,2.7701,2.7944,2.7885,2.6901,2.7646
11:30:59,2.7832,2.8503,2.8078,2.7924,2.7998,2.7613,2.8176,2.7649,2.723,2.7524,2.7913,2.7736,2.8013,2.7964,2.6731,2.7468
11:31:00,2.7743,2.8358,2.8099,2.8071,2.8084,2.762,2.8144,2.7667,2.7316,2.7632,2.788,2.7808,2.7911,2.7817,2.6736,2.728
11:31:01,2.7521,2.8199,2.7895,2.7837,2.7989,2.7697,2.8328,2.7691,2.7199,2.7383,2.7554,2.7441,2.7686,2.7634,2.6511,2.7341
11:31:02,2.7612,2.8288,2.7961,2.7933,2.8119,2.7718,2.8162,2.7627,2.723,2.7608,2.7798,2.7637,2.7809,2.7731,2.6513,2.7447
11:31:03,2.7924,2.8341,2.8061,2.8087,2.8287,2.8034,2.8405,2.7821,2.7368,2.7667,2.7826,2.7699,2.8062,2.8006,2.6903,2.7764
11:31:04,2.7689,2.8348,2.8066,2.8144,2.8255,2.7781,2.8277,2.7691,2.7214,2.75,2.8037,2.771,2.7893,2.7814,2.6643,2.7655
11:31:05,2.764,2.8328,2.8014,2.8005,2.8084,2.7653,2.8286,2.7805,2.7478,2.7737,2.7971,2.7835,2.7835,2.7787,2.6569,2.7527
11:31:06,2.7692,2.8489,2.8099,2.8006,2.7991,2.7512,2.8055,2.7623,2.7401,2.7831,2.794,2.7842,2.7885,2.7824,2.665,2.7466
11:31:07,2.7796,2.8373,2.8068,2.8082,2.8114,2.7626,2.8124,2.7605,2.7358,2.7698,2.7783,2.7616,2.7904,2.7831,2.6676,2.7589
11:31:08,2.7745,2.8413,2.8128,2.8067,2.805,2.7551,2.8018,2.7412,2.7013,2.7285,2.7544,2.7422,2.7904,2.7866,2.6747,2.7587
11:31:09,2.771,2.8436,2.821,2.8142,2.8097,2.7708,2.8344,2.8068,2.7526,2.7685,2.7778,2.763,2.772,2.762,2.6394,2.7315
11:31:10,2.8021,2.8341,2.8238,2.8255,2.8315,2.8775,2.8468,2.8232,2.8051,2.928,2.8021,2.7819,2.8044,2.7973,2.6922,2.7785
11:31:11,3.244,3.2019,3.2214,3.2256,3.2033,3.2594,3.1717,3.2224,3.1948,3.2233,3.2239,3.2134,3.2189,3.2309,3.1558,3.1776
11:31:12,3.2658,3.2227,3.2335,3.2371,3.2141,3.2708,3.2052,3.2542,3.2269,3.251,3.2487,3.2398,3.2329,3.2445,3.251,3.2482
11:31:13,3.2658,3.2227,3.2335,3.2371,3.2141,3.2708,3.2052,3.2542,3.2269,3.251,3.2487,3.2398,3.0401,3.2585,3.2653,3.2609
11:31:14,2.9681,2.9756,2.9513,2.9308,2.919,2.9409,2.9793,2.9747,2.9329,2.9406,2.9603,2.9664,2.9671,2.9546,2.9886,3.0011
11:31:15,2.8833,2.9034,2.937,2.937,2.9382,2.9589,2.9337,2.9295,2.887,2.8963,2.9102,2.8831,2.9073,2.9034,2.8516,2.9001
11:31:16,2.8729,2.9041,2.8836,2.8733,2.8707,2.882,2.8606,2.8634,2.8388,2.8771,2.9042,2.881,2.8776,2.8721,2.7796,2.8349
11:31:17,2.8434,2.8814,2.8716,2.8677,2.866,2.889,2.8566,2.8442,2.8046,2.8135,2.8213,2.8129,2.8467,2.8429,2.7882,2.8453
11:31:18,2.8411,2.8685,2.848,2.8454,2.8534,2.8593,2.8494,2.8482,2.8055,2.821,2.844,2.8337,2.8448,2.8303,2.7252,2.8016
11:31:19,2.8588,2.8891,2.8829,2.8897,2.8898,2.8936,2.8616,2.847,2.7906,2.8449,2.8618,2.8442,2.8592,2.8557,2.7735,2.8482
11:31:20,2.8575,2.8863,2.8618,2.8505,2.841,2.8768,2.8737,2.8694,2.831,2.8501,2.852,2.8328,2.8739,2.874,2.7852,2.8341
11:31:21,2.8647,2.8888,2.8824,2.8826,2.8784,2.8873,2.8346,2.8211,2.7875,2.8221,2.8541,2.8517,2.8646,2.8545,2.7686,2.8412
11:31:22,2.8633,2.8921,2.8782,2.8801,2.8583,2.8649,2.8534,2.8601,2.8222,2.8458,2.8728,2.8449,2.8629,2.8583,2.7507,2.8225
11:31:23,2.8778,2.9223,2.8967,2.8812,2.8712,2.8882,2.8517,2.8402,2.803,2.8339,2.8595,2.8629,2.9053,2.8975,2.778,2.8405
11:31:24,2.8436,2.8689,2.8494,2.8367,2.8268,2.8389,2.8241,2.8197,2.8449,2.8681,2.8871,2.8742,2.8495,2.8366,2.7163,2.7955
11:31:25,2.8608,2.8994,2.8855,2.8796,2.8756,2.8979,2.8838,2.8639,2.8065,2.8214,2.8323,2.822,2.8534,2.8496,2.7512,2.836
11:31:26,2.8795,2.9124,2.9101,2.9048,2.9017,2.9288,2.8873,2.873,2.8233,2.8437,2.8583,2.8482,2.876,2.8782,2.7954,2.864
11:31:27,3.2166,3.1888,3.2084,3.2172,3.1965,3.2545,3.1933,3.2441,3.2153,3.1161,3.152,3.16,3.1822,3.2012,3.2066,3.2167
11:31:28,3.2693,3.2262,3.2454,3.249,3.2169,3.2743,3.2087,3.258,3.2307,3.2538,3.2514,3.2425,3.2461,3.2444,3.2508,3.2493
11:31:29,3.0893,3.0631,3.0583,3.0357,3.0146,3.0422,2.9877,2.9924,2.9563,2.965,2.9742,2.9742,3.0936,3.0749,3.0207,3.0314
11:31:30,2.9386,2.9536,2.9602,2.9568,2.9384,2.9563,2.9269,2.9429,2.9038,2.9139,2.9402,2.9208,2.9374,2.9275,2.8386,2.8977
11:31:31,2.8713,2.8926,2.8783,2.8778,2.8799,2.8998,2.885,2.8969,2.8679,2.8722,2.8864,2.8789,2.9044,2.8852,2.7539,2.8354
11:31:32,2.9115,2.9245,2.9108,2.9143,2.9021,2.9309,2.9005,2.9123,2.8941,2.8806,2.8933,2.8925,2.9107,2.8953,2.7989,2.8771
