,,,cell_1,cell_2,cell_3,cell_4,cell_5,cell_6,cell_7,cell_8,cell_9,cell_10,cell_11,cell_12,cell_13,cell_14,cell_15,cell_16,é¸àÕâ∑ìx,ìdírç∂ëO,ìdírâEëO,ìdírç∂å„,ëÊ021ì¸óÕ,ëÊÇOÇQÇQì¸óÕ,ëÊÇOÇQÇRì¸óÕ,ëÊÇOÇQÇSì¸óÕ,ëÊÇOÇQÇTì¸óÕ,ëÊÇOÇQÇUì¸óÕ,ëÊÇOÇQÇVì¸óÕ,ëÊÇOÇQÇWì¸óÕ,ëÊÇOÇQÇXì¸óÕ,ëÊÇOÇRÇOì¸óÕ,ëÊÇOÇRÇPì¸óÕ,ëÊÇOÇRÇQì¸óÕ,ëÊÇOÇRÇRì¸óÕ,ëÊÇOÇRÇSì¸óÕ,ëÊÇOÇRÇTì¸óÕ,ëÊÇOÇRÇUì¸óÕ,ëÊÇOÇRÇVì¸óÕ,ëÊÇOÇRÇWì¸óÕ,ëÊÇOÇRÇXì¸óÕ,ëÊÇOÇSÇOì¸óÕ,ëÊÇOÇSÇPì¸óÕ,ëÊÇOÇSÇQì¸óÕ,ëÊÇOÇSÇRì¸óÕ,ëÊÇOÇSÇSì¸óÕ,ëÊÇOÇSÇTì¸óÕ,ëÊÇOÇSÇUì¸óÕ,ëÊÇOÇSÇVì¸óÕ,ëÊÇOÇSÇWì¸óÕ,ëÊÇOÇSÇXì¸óÕ,ëÊÇOÇTÇOì¸óÕ,ëÊÇOÇTÇPì¸óÕ,ëÊÇOÇTÇQì¸óÕ,ëÊÇOÇTÇRì¸óÕ,ëÊÇOÇTÇSì¸óÕ,ëÊÇOÇTÇTì¸óÕ,ëÊÇOÇTÇUì¸óÕ,ëÊÇOÇTÇVì¸óÕ,ëÊÇOÇTÇWì¸óÕ,ëÊÇOÇTÇXì¸óÕ,ëÊÇOÇUÇOì¸óÕ,ëÊÇOÇUÇPì¸óÕ,ëÊÇOÇUÇQì¸óÕ,ëÊÇOÇUÇRì¸óÕ,ëÊÇOÇUÇSì¸óÕ,ëÊÇOÇUÇTì¸óÕ,ëÊÇOÇUÇUì¸óÕ,ëÊÇOÇUÇVì¸óÕ,ëÊÇOÇUÇWì¸óÕ,ëÊÇOÇUÇXì¸óÕ,ëÊÇOÇVÇOì¸óÕ,ëÊÇOÇVÇPì¸óÕ,ëÊÇOÇVÇQì¸óÕ,ëÊÇOÇVÇRì¸óÕ,ëÊÇOÇVÇSì¸óÕ,ëÊÇOÇVÇTì¸óÕ,ëÊÇOÇVÇUì¸óÕ,ëÊÇOÇVÇVì¸óÕ,ëÊÇOÇVÇWì¸óÕ,ëÊÇOÇVÇXì¸óÕ,ëÊÇOÇWÇOì¸óÕ,ëÊÇOÇWÇPì¸óÕ,ëÊÇOÇWÇQì¸óÕ,ëÊÇOÇWÇRì¸óÕ,ëÊÇOÇWÇSì¸óÕ,ëÊÇOÇWÇTì¸óÕ,ëÊÇOÇWÇUì¸óÕ,ëÊÇOÇWÇVì¸óÕ,ëÊÇOÇWÇWì¸óÕ,ëÊÇOÇWÇXì¸óÕ,ëÊÇOÇXÇOì¸óÕ,ëÊÇOÇXÇPì¸óÕ,ëÊÇOÇXÇQì¸óÕ,ëÊÇOÇXÇRì¸óÕ,ëÊÇOÇXÇSì¸óÕ,ëÊÇOÇXÇTì¸óÕ,ëÊÇOÇXÇUì¸óÕ,ëÊÇOÇXÇVì¸óÕ,ëÊÇOÇXÇWì¸óÕ,ëÊÇOÇXÇXì¸óÕ,ëÊÇPÇOÇOì¸óÕ,ëÊÇPÇOÇPì¸óÕ,ëÊÇPÇOÇQì¸óÕ,ëÊÇPÇOÇRì¸óÕ,ëÊÇPÇOÇSì¸óÕ,ëÊÇPÇOÇTì¸óÕ,ëÊÇPÇOÇUì¸óÕ,ëÊÇPÇOÇVì¸óÕ,ëÊÇPÇOÇWì¸óÕ,ëÊÇPÇOÇXì¸óÕ,ëÊÇPÇPÇOì¸óÕ,ëÊÇPÇPÇPì¸óÕ,ëÊÇPÇPÇQì¸óÕ,ëÊÇPÇPÇRì¸óÕ,ëÊÇPÇPÇSì¸óÕ,ëÊÇPÇPÇTì¸óÕ,ëÊÇPÇPÇUì¸óÕ,ëÊÇPÇPÇVì¸óÕ,ëÊÇPÇPÇWì¸óÕ,ëÊÇPÇPÇXì¸óÕ,ëÊÇPÇQÇOì¸óÕ,ëÊÇPÇQÇPì¸óÕ,ëÊÇPÇQÇQì¸óÕ,ëÊÇPÇQÇRì¸óÕ,ëÊÇPÇQÇSì¸óÕ,ëÊÇPÇQÇTì¸óÕ,ëÊÇPÇQÇUì¸óÕ,ëÊÇPÇQÇVì¸óÕ,ëÊÇPÇQÇWì¸óÕ
2023/11/20,14:03:29,0,    2.9203,    2.9502,    2.9361,    2.9152,    2.8876,    2.8904,    2.9070,    2.8728,    2.8976,    2.8754,    2.8829,    2.8758,    2.8887,    2.8953,    2.8653,    2.9125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/20,14:03:29,5,    2.9203,    2.9502,    2.9361,    2.9152,    2.9123,    2.9075,    2.9236,    2.9036,    2.9359,    2.9388,    2.9433,    2.9102,    2.9230,    2.9474,    2.9225,    2.9428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/20,14:03:30,0,    2.9229,    2.9644,    2.9635,    2.9670,    2.9544,    2.9397,    2.9568,    2.9282,    2.9442,    2.9285,    2.9258,    2.8929,    2.9351,    2.9434,    2.9225,    2.9428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/20,14:03:30,5,    2.9458,    2.9878,    2.9719,    2.9536,    2.9499,    2.9468,    2.9730,    2.9553,    2.9442,    2.9285,    2.9258,    2.8929,    2.9637,    2.9766,    2.9527,    2.9631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/20,14:03:31,0,    2.9576,    2.9825,    2.9752,    2.9627,    2.9670,    2.9644,    2.9852,    2.9653,    2.9776,    2.9669,    2.9697,    2.9308,    2.9637,    2.9766,    2.9527,    2.9631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/20,14:03:31,5,    2.9522,    2.9687,    2.9506,    2.9299,    2.9670,    2.9644,    2.9852,    2.9653,    2.9776,    2.9639,    2.9629,    2.9335,    2.9679,    2.9766,    2.9489,    2.9645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/20,14:03:32,0,    2.9522,    2.9687,    2.9506,    2.9299,    2.9308,    2.9360,    2.9629,    2.9427,    2.9788,    2.9672,    2.9751,    2.9367,    2.9631,    2.9761,    2.9557,    2.9680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/20,14:03:32,5,    2.9583,    2.9888,    2.9749,    2.9634,    2.9576,    2.9437,    2.9629,    2.9427,    2.9788,    2.9672,    2.9751,    2.9367,    2.9510,    2.9761,    2.9557,    2.9680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/20,14:03:33,0,    2.9583,    2.9888,    2.9749,    2.9634,    2.9576,    2.9437,    2.9629,    2.9427,    2.9788,    2.9672,    2.9751,    2.9367,    2.9287,    2.9385,    2.9378,    2.9137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/20,14:03:33,5,    2.9834,    2.9616,    2.9689,    2.9707,    2.9291,    3.0085,    2.9711,    2.9303,    2.9514,    2.9358,    2.9077,    2.9152,    2.9444,    2.9528,    2.9655,    2.9137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/20,14:03:34,0,    2.9721,    2.9616,    2.9689,    2.9707,    2.9291,    3.0085,    2.9711,    2.9527,    2.9654,    2.9519,    2.9348,    2.9479,    2.9444,    2.9528,    2.9655,    2.9388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/20,14:03:34,5,    2.9721,    2.9616,    2.9689,    2.9707,    2.9291,    3.0085,    2.9711,    2.9527,    2.9654,    2.9519,    2.9348,    2.9479,    2.9444,    2.9528,    2.9655,    2.9388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/20,14:03:35,0,    2.9512,    2.9225,    2.9667,    2.9656,    2.9193,    3.0126,    2.9608,    2.9473,    2.9636,    2.9510,    2.9372,    2.9356,    2.9398,    2.9512,    2.9675,    2.9305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/20,14:03:35,5,    2.9512,    2.9225,    2.9272,    2.9197,    2.8567,    2.9501,    2.9114,    2.8966,    2.9256,    2.9060,    2.9372,    2.9356,    2.9015,    2.9094,    2.9118,    2.8885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/20,14:03:36,0,    2.9360,    2.9148,    2.9174,    2.9171,    2.8653,    2.9624,    2.9344,    2.9282,    2.9381,    2.9158,    2.8942,    2.8910,    2.9015,    2.9094,    2.9118,    2.8885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/20,14:03:36,5,    2.9388,    2.9233,    2.9290,    2.9272,    2.8848,    2.9775,    2.9344,    2.9282,    2.9381,    2.9158,    2.8942,    2.8910,    2.9380,    2.9404,    2.9236,    2.8946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/20,14:03:37,0,    3.1107,    3.0953,    3.1206,    3.1351,    3.1060,    3.1768,    3.1390,    2.9499,    2.9681,    2.9419,    2.9430,    3.0037,    2.9380,    2.9404,    2.9687,    2.9698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/20,14:03:37,5,    3.1107,    3.0953,    3.1206,    3.1351,    3.1060,    3.1768,    3.1390,    2.9499,    2.9681,    2.9419,    2.9430,    3.0037,    2.9380,    2.9404,    2.9687,    2.9698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/20,14:03:38,0,    3.2131,    3.1598,    3.1794,    3.1807,    3.1519,    3.2131,    3.1673,    3.1862,    3.1844,    3.1875,    3.1780,    3.2083,    2.9380,    2.9404,    2.9687,    2.9698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/20,14:03:38,5,    3.2131,    3.1744,    3.1933,    3.1941,    3.1662,    3.2252,    3.1788,    3.1986,    3.1939,    3.1875,    3.1780,    3.2083,    3.1751,    3.1839,    3.2286,    3.1589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/20,14:03:39,0,    3.2220,    3.1804,    3.2000,    3.1999,    3.1730,    3.2321,    3.1860,    3.2047,    3.1884,    3.1502,    3.1005,    3.2193,    3.1751,    3.1839,    3.2286,    3.1589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/20,14:03:39,5,    3.0846,    3.0760,    3.0759,    3.0585,    3.0118,    3.2321,    3.1860,    3.2047,    3.1884,    3.1502,    3.1005,    3.1043,    3.1733,    3.1493,    3.1522,    3.0820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/20,14:03:40,0,    3.0846,    3.0760,    3.0759,    3.0585,    3.0118,    3.1007,    3.0603,    3.0693,    3.0900,    3.0725,    3.0731,    3.1126,    3.0710,    3.0698,    3.1071,    3.0701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/20,14:03:40,5,    3.1535,    3.0882,    3.1063,    3.1091,    3.0751,    3.1539,    3.1015,    3.1168,    3.1066,    3.1009,    3.0858,    3.1158,    3.0900,    3.0965,    3.1243,    3.0701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/20,14:03:41,0,    3.1535,    3.1144,    3.1052,    3.0966,    3.0545,    3.1113,    3.0573,    3.0584,    3.0605,    3.0368,    3.0858,    3.1158,    3.0510,    3.0432,    3.0471,    3.0084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/20,14:03:41,5,    3.0258,    2.9939,    2.9979,    2.9903,    2.9585,    3.0341,    2.9903,    2.9863,    3.0062,    2.9921,    2.9742,    2.9974,    3.0510,    3.0432,    3.0471,    3.0084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/20,14:03:42,0,    3.0162,    2.9878,    2.9965,    2.9892,    2.9401,    3.0341,    2.9903,    2.9863,    3.0062,    2.9921,    2.9742,    2.9974,    2.9859,    2.9941,    3.0068,    2.9812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/20,14:03:42,5,    3.0199,    2.9934,    2.9935,    2.9843,    2.9356,    3.0268,    2.9931,    2.9777,    3.0078,    2.9878,    2.9632,    2.9836,    2.9859,    2.9885,    2.9957,    2.9693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/20,14:03:43,0,    3.0092,    2.9934,    2.9935,    2.9843,    2.9356,    3.0268,    2.9931,    2.9857,    3.0003,    2.9799,    2.9583,    2.9782,    2.9782,    2.9815,    2.9911,    2.9651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/20,14:03:43,5,    3.0092,    2.9776,    2.9789,    2.9751,    2.9210,    3.0140,    2.9875,    2.9775,    2.9980,    2.9799,    2.9583,    2.9782,    2.9733,    2.9799,    2.9936,    2.9651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/20,14:03:44,0,    3.0091,    2.9832,    2.9940,    2.9859,    2.9308,    3.0250,    2.9786,    2.9676,    2.9893,    2.9850,    2.9683,    2.9788,    2.9733,    2.9799,    2.9936,    2.9651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/20,14:03:44,5,    2.9981,    2.9700,    2.9749,    2.9719,    2.9308,    3.0250,    2.9786,    2.9676,    2.9893,    2.9850,    2.9683,    2.9814,    2.9666,    2.9825,    2.9980,    2.9666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/20,14:03:45,0,    3.0068,    2.9750,    2.9776,    2.9775,    2.9200,    3.0119,    2.9658,    2.9496,    2.9718,    2.9613,    2.9372,    2.9454,    2.9666,    2.9825,    2.9980,    2.9666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/20,14:03:45,5,    3.0068,    2.9750,    2.9776,    2.9775,    2.9200,    3.0119,    2.9658,    2.9496,    2.9718,    2.9613,    2.9372,    2.9454,    2.9498,    2.9617,    2.9689,    2.9389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/20,14:03:46,0,    2.9815,    2.9642,    2.9693,    2.9569,    2.9085,    3.0027,    2.9674,    2.9672,    2.9877,    2.9770,    2.9571,    2.9571,    2.9594,    2.9733,    2.9689,    2.9389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/20,14:03:46,5,    2.9873,    2.9690,    2.9725,    2.9635,    2.9082,    3.0405,    3.0391,    3.0715,    2.9877,    2.9770,    2.9571,    2.9571,    3.0581,    3.0905,    3.1453,    3.0943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/20,14:03:47,0,    3.1845,    3.1520,    2.9725,    2.9635,    2.9082,    3.0405,    3.0391,    3.0715,    3.1028,    3.1167,    3.1235,    3.1559,    3.0581,    3.0905,    3.1453,    3.0943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/20,14:03:47,5,    3.1845,    3.1520,    2.9725,    2.9635,    2.9082,    3.0405,    3.0391,    3.0715,    3.1028,    3.1167,    3.1235,    3.1559,    3.0581,    3.0905,    3.1453,    3.0943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/20,14:03:48,0,    3.2279,    3.1864,    3.2060,    3.2077,    3.1687,    3.2291,    3.1840,    3.2012,    3.1982,    3.2021,    3.1907,    3.2240,    3.1778,    3.1884,    3.2325,    3.1635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/20,14:03:48,5,    3.2279,    3.1864,    3.2060,    3.2077,    3.1792,    3.2392,    3.1925,    3.2094,    3.2072,    3.2103,    3.1985,    3.2240,    3.1873,    3.1971,    3.2414,    3.1720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/20,14:03:49,0,    3.2279,    3.1864,    3.2060,    3.2077,    3.1792,    3.2392,    3.1925,    3.2094,    3.2072,    3.2103,    3.1985,    3.2240,    3.1873,    3.1971,    3.2414,    3.1720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/20,14:03:49,5,    3.2279,    3.1864,    3.2060,    3.2077,    3.1792,    3.2392,    3.1925,    3.2094,    3.2072,    3.2103,    3.1985,    3.2240,    3.2015,    3.2038,    3.2474,    3.1788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/20,14:03:50,0,    3.2451,    3.2032,    3.2234,    3.2236,    3.1978,    3.2548,    3.2075,    3.2253,    3.2180,    3.2206,    3.2092,    3.2445,    3.2015,    3.2088,    3.2522,    3.1830,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/20,14:03:50,5,    3.2497,    3.2070,    3.2234,    3.2236,    3.1978,    3.2548,    3.2075,    3.2253,    3.2221,    3.2253,    3.2134,    3.2489,    3.2052,    3.2136,    3.2564,    3.1874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/20,14:03:51,0,    3.2521,    3.2110,    3.2311,    3.2281,    3.2013,    3.2590,    3.2114,    3.2289,    3.2261,    3.2298,    3.2163,    3.2534,    3.2089,    3.2176,    3.2601,    3.1911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/20,14:03:51,5,    3.2521,    3.2110,    3.2311,    3.2316,    3.2049,    3.2626,    3.2135,    3.2316,    3.2304,    3.2314,    3.2197,    3.2534,    3.2125,    3.2207,    3.2639,    3.1949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/20,14:03:52,0,    3.2558,    3.2137,    3.2339,    3.2347,    3.2084,    3.2659,    3.2175,    3.2358,    3.2327,    3.2347,    3.2231,    3.2603,    3.2164,    3.2207,    3.2639,    3.1949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/20,14:03:52,5,    3.2579,    3.2168,    3.2364,    3.2375,    3.2116,    3.2679,    3.2192,    3.2358,    3.2327,    3.2347,    3.2231,    3.2603,    3.2192,    3.2272,    3.2694,    3.1976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/20,14:03:53,0,    3.2610,    3.2191,    3.2390,    3.2402,    3.2147,    3.2705,    3.2225,    3.2405,    3.2371,    3.2371,    3.2263,    3.2625,    3.2192,    3.2272,    3.2694,    3.2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/20,14:03:53,5,    3.2634,    3.2212,    3.2411,    3.2402,    3.2147,    3.2705,    3.2225,    3.2405,    3.2371,    3.2399,    3.2280,    3.2660,    3.2215,    3.2298,    3.2716,    3.2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/20,14:03:54,0,    3.2634,    3.2212,    3.2411,    3.2435,    3.2161,    3.2724,    3.2252,    3.2427,    3.2390,    3.2422,    3.2294,    3.2660,    3.2234,    3.2312,    3.2736,    3.2056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/20,14:03:54,5,    3.2664,    3.2233,    3.2433,    3.2450,    3.2179,    3.2755,    3.2271,    3.2447,    3.2416,    3.2443,    3.2317,    3.2700,    3.2259,    3.2312,    3.2736,    3.2056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
